"ctry_code";"nace2_code";"RCA_Gen";"RCA_AI";"Period"
"DK";"26.4";0,187265620610471;NA;"1974-1988"
"DK";"26.5";0,852061188177744;NA;"1974-1988"
"DK";"26.51";0,544759428343624;NA;"1974-1988"
"DK";"26.52";0,229245770855185;NA;"1974-1988"
"DK";"26.6";1,23613303091711;NA;"1974-1988"
"DK";"26.7";0,43293100124685;NA;"1974-1988"
"DK";"26.8";0,0813939581424538;NA;"1974-1988"
"DK";"27.1";0,581305344440096;NA;"1974-1988"
"DK";"27.12";0,501239381979527;NA;"1974-1988"
"DK";"27.2";0,586489180399415;NA;"1974-1988"
"DK";"27.3";0,275306157372032;NA;"1974-1988"
"DK";"27.33";1,02828805661803;NA;"1974-1988"
"DK";"27.4";2,19197418849893;NA;"1974-1988"
"DK";"27.5";1,39692719918378;NA;"1974-1988"
"DK";"27.9";0,433630782847219;NA;"1974-1988"
"DK";"28.1";1,4520118181915;NA;"1974-1988"
"DK";"28.11";0,650615283580791;NA;"1974-1988"
"DK";"28.14";1,9805441636044;NA;"1974-1988"
"DK";"28.21";1,56692262288145;NA;"1974-1988"
"DK";"28.22";1,24692350844234;NA;"1974-1988"
"DK";"28.23";0,224698968775748;NA;"1974-1988"
"DK";"28.25";1,66127447412839;NA;"1974-1988"
"DK";"28.29";1,62097604454755;NA;"1974-1988"
"DK";"28.3";3,90041168091326;NA;"1974-1988"
"DK";"28.4";0,72484896390479;NA;"1974-1988"
"DK";"28.9";1,35367647745772;NA;"1974-1988"
"DK";"28.92";1,15478356096266;NA;"1974-1988"
"DK";"28.94";0,522480524845016;NA;"1974-1988"
"DK";"28.95";0,880123683626902;NA;"1974-1988"
"DK";"28.99";2,02410899179202;NA;"1974-1988"
"DK";"29.1";0,660253551537356;NA;"1974-1988"
"DK";"29.3";0;NA;"1974-1988"
"DK";"30";1,74804387293946;NA;"1974-1988"
"DK";"31";4,4663283571432;NA;"1974-1988"
"DK";"32";1,84569112489917;NA;"1974-1988"
"DK";"32.5";2,09801575566473;NA;"1974-1988"
"DK";"32.9";1,91246873355038;NA;"1974-1988"
"DK";"42.2";1,55100383107791;NA;"1974-1988"
"DK";"42.91";2,00323835084279;NA;"1974-1988"
"DK";"43";2,77901204716942;NA;"1974-1988"
"DK";"62";0,077926621520867;NA;"1974-1988"
"DO";"10";0;NA;"1974-1988"
"DO";"10.5";0;NA;"1974-1988"
"DO";"11";0;NA;"1974-1988"
"DO";"12";0;NA;"1974-1988"
"DO";"13";0;NA;"1974-1988"
"DO";"14";0;NA;"1974-1988"
"DO";"15";160,462202232217;NA;"1974-1988"
"DO";"16";0;NA;"1974-1988"
"DO";"17";0;NA;"1974-1988"
"DO";"18.1";0;NA;"1974-1988"
"DO";"19";0;NA;"1974-1988"
"DO";"20.1";1,49199769521727;NA;"1974-1988"
"DO";"20.2";0;NA;"1974-1988"
"DO";"20.3";0;NA;"1974-1988"
"DO";"20.4";0;NA;"1974-1988"
"DO";"20.42";0;NA;"1974-1988"
"DO";"20.5";0;NA;"1974-1988"
"DO";"20.51";0;NA;"1974-1988"
"DO";"20.6";0;NA;"1974-1988"
"DO";"21";0;NA;"1974-1988"
"DO";"22";0;NA;"1974-1988"
"DO";"22.1";0;NA;"1974-1988"
"DO";"22.2";0;NA;"1974-1988"
"DO";"23";0;NA;"1974-1988"
"DO";"23.1";0;NA;"1974-1988"
"DO";"23.3";0;NA;"1974-1988"
"DO";"23.42";0;NA;"1974-1988"
"DO";"23.5";0;NA;"1974-1988"
"DO";"24";4,93688100290087;NA;"1974-1988"
"DO";"24.46";0;NA;"1974-1988"
"DO";"25.1";0;NA;"1974-1988"
"DO";"25.2";0;NA;"1974-1988"
"DO";"25.3";0;NA;"1974-1988"
"DO";"25.4";0;NA;"1974-1988"
"DO";"25.5";0;NA;"1974-1988"
"DO";"25.6";0;NA;"1974-1988"
"DO";"25.7";0;NA;"1974-1988"
"DO";"25.9";0;NA;"1974-1988"
"DO";"25.94";0;NA;"1974-1988"
"DO";"26.1";0;NA;"1974-1988"
"DO";"26.11";0;NA;"1974-1988"
"DO";"26.2";0;NA;"1974-1988"
"DO";"26.3";0;NA;"1974-1988"
"DO";"26.4";10,937126442002;NA;"1974-1988"
"DO";"26.5";0;NA;"1974-1988"
"DO";"26.51";0;NA;"1974-1988"
"DO";"26.52";0;NA;"1974-1988"
"DO";"26.6";0;NA;"1974-1988"
"DO";"26.7";0;NA;"1974-1988"
"DO";"26.8";0;NA;"1974-1988"
"DO";"27.1";0;NA;"1974-1988"
"DO";"27.12";0;NA;"1974-1988"
"DO";"27.2";0;NA;"1974-1988"
"DO";"27.3";0;NA;"1974-1988"
"DO";"27.33";0;NA;"1974-1988"
"DO";"27.4";0;NA;"1974-1988"
"DO";"27.5";0;NA;"1974-1988"
"DO";"27.9";0;NA;"1974-1988"
"DO";"28.1";2,65011885241391;NA;"1974-1988"
"DO";"28.11";0;NA;"1974-1988"
"DO";"28.14";0;NA;"1974-1988"
"DO";"28.21";0;NA;"1974-1988"
"DO";"28.22";0;NA;"1974-1988"
"DO";"28.23";0;NA;"1974-1988"
"DO";"28.25";0;NA;"1974-1988"
"DO";"28.29";0;NA;"1974-1988"
"DO";"28.3";0;NA;"1974-1988"
"DO";"28.4";0;NA;"1974-1988"
"DO";"28.9";1,75182428918012;NA;"1974-1988"
"DO";"28.92";0;NA;"1974-1988"
"DO";"28.94";0;NA;"1974-1988"
"DO";"28.95";0;NA;"1974-1988"
"DO";"28.99";21,5792508624938;NA;"1974-1988"
"DO";"29.1";0;NA;"1974-1988"
"DO";"29.3";0;NA;"1974-1988"
"DO";"30";0;NA;"1974-1988"
"DO";"31";0;NA;"1974-1988"
"DO";"32";0;NA;"1974-1988"
"DO";"32.5";9,10586289041821;NA;"1974-1988"
"DO";"32.9";0;NA;"1974-1988"
"DO";"42.2";0;NA;"1974-1988"
"DO";"42.91";0;NA;"1974-1988"
"DO";"43";0;NA;"1974-1988"
"DO";"62";0;NA;"1974-1988"
"DZ";"10";0;NA;"1974-1988"
"DZ";"10.5";0;NA;"1974-1988"
"DZ";"11";0;NA;"1974-1988"
"DZ";"12";0;NA;"1974-1988"
"DZ";"13";0;NA;"1974-1988"
"DZ";"14";0;NA;"1974-1988"
"DZ";"15";0;NA;"1974-1988"
"DZ";"16";0;NA;"1974-1988"
"DZ";"17";0;NA;"1974-1988"
"DZ";"18.1";0;NA;"1974-1988"
"DZ";"19";0;NA;"1974-1988"
"DZ";"20.1";5,96799078086906;NA;"1974-1988"
"DZ";"20.2";0;NA;"1974-1988"
"DZ";"20.3";0;NA;"1974-1988"
"DZ";"20.4";0;NA;"1974-1988"
"DZ";"20.42";0;NA;"1974-1988"
"DZ";"20.5";0;NA;"1974-1988"
"DZ";"20.51";0;NA;"1974-1988"
"DZ";"20.6";0;NA;"1974-1988"
"DZ";"21";6,55815058653722;NA;"1974-1988"
"DZ";"22";0;NA;"1974-1988"
"DZ";"22.1";0;NA;"1974-1988"
"DZ";"22.2";0;NA;"1974-1988"
"DZ";"23";0;NA;"1974-1988"
"DZ";"23.1";0;NA;"1974-1988"
"DZ";"23.3";0;NA;"1974-1988"
"DZ";"23.42";0;NA;"1974-1988"
"DZ";"23.5";0;NA;"1974-1988"
"DZ";"24";0;NA;"1974-1988"
"DZ";"24.46";0;NA;"1974-1988"
"DZ";"25.1";0;NA;"1974-1988"
"DZ";"25.2";0;NA;"1974-1988"
"DZ";"25.3";0;NA;"1974-1988"
"DZ";"25.4";0;NA;"1974-1988"
"DZ";"25.5";0;NA;"1974-1988"
"DZ";"25.6";0;NA;"1974-1988"
"DZ";"25.7";0;NA;"1974-1988"
"DZ";"25.9";0;NA;"1974-1988"
"DZ";"25.94";0;NA;"1974-1988"
"DZ";"26.1";0;NA;"1974-1988"
"DZ";"26.11";0;NA;"1974-1988"
"DZ";"26.2";0;NA;"1974-1988"
"DZ";"26.3";0;NA;"1974-1988"
"DZ";"26.4";0;NA;"1974-1988"
"DZ";"26.5";0;NA;"1974-1988"
"DZ";"26.51";0;NA;"1974-1988"
"DZ";"26.52";0;NA;"1974-1988"
"DZ";"26.6";0;NA;"1974-1988"
"DZ";"26.7";0;NA;"1974-1988"
"DZ";"26.8";0;NA;"1974-1988"
"DZ";"27.1";0;NA;"1974-1988"
"DZ";"27.12";0;NA;"1974-1988"
"DZ";"27.2";0;NA;"1974-1988"
"DZ";"27.3";0;NA;"1974-1988"
"DZ";"27.33";12,2238880217256;NA;"1974-1988"
"DZ";"27.4";0;NA;"1974-1988"
"DZ";"27.5";0;NA;"1974-1988"
"DZ";"27.9";0;NA;"1974-1988"
"DZ";"28.1";0;NA;"1974-1988"
"DZ";"28.11";0;NA;"1974-1988"
"DZ";"28.14";0;NA;"1974-1988"
"DZ";"28.21";0;NA;"1974-1988"
"DZ";"28.22";0;NA;"1974-1988"
"DZ";"28.23";0;NA;"1974-1988"
"DZ";"28.25";0;NA;"1974-1988"
"DZ";"28.29";0;NA;"1974-1988"
"DZ";"28.3";0;NA;"1974-1988"
"DZ";"28.4";0;NA;"1974-1988"
"DZ";"28.9";0;NA;"1974-1988"
"DZ";"28.92";0;NA;"1974-1988"
"DZ";"28.94";0;NA;"1974-1988"
"DZ";"28.95";0;NA;"1974-1988"
"DZ";"28.99";0;NA;"1974-1988"
"DZ";"29.1";0;NA;"1974-1988"
"DZ";"29.3";0;NA;"1974-1988"
"DZ";"30";0;NA;"1974-1988"
"DZ";"31";0;NA;"1974-1988"
"DZ";"32";0;NA;"1974-1988"
"DZ";"32.5";9,10586289041821;NA;"1974-1988"
"DZ";"32.9";0;NA;"1974-1988"
"DZ";"42.2";0;NA;"1974-1988"
"DZ";"42.91";0;NA;"1974-1988"
"DZ";"43";0;NA;"1974-1988"
"DZ";"62";0;NA;"1974-1988"
"EC";"10";0;NA;"1974-1988"
"EC";"10.5";0;NA;"1974-1988"
"EC";"11";0;NA;"1974-1988"
"EC";"12";0;NA;"1974-1988"
"EC";"13";0;NA;"1974-1988"
"EC";"14";0;NA;"1974-1988"
"EC";"15";0;NA;"1974-1988"
"EC";"16";0;NA;"1974-1988"
"EC";"17";0;NA;"1974-1988"
"EC";"18.1";0;NA;"1974-1988"
"EC";"19";0;NA;"1974-1988"
"EC";"20.1";0;NA;"1974-1988"
"EC";"20.2";0;NA;"1974-1988"
"EC";"20.3";0;NA;"1974-1988"
"EC";"20.4";0;NA;"1974-1988"
"EC";"20.42";0;NA;"1974-1988"
"EC";"20.5";0;NA;"1974-1988"
"EC";"20.51";0;NA;"1974-1988"
"EC";"20.6";0;NA;"1974-1988"
"EC";"21";10,0894624408265;NA;"1974-1988"
"EC";"22";0;NA;"1974-1988"
"EC";"22.1";0;NA;"1974-1988"
"EC";"22.2";0;NA;"1974-1988"
"EC";"23";0;NA;"1974-1988"
"EC";"23.1";0;NA;"1974-1988"
"EC";"23.3";0;NA;"1974-1988"
"EC";"23.42";0;NA;"1974-1988"
"EC";"23.5";0;NA;"1974-1988"
"EC";"24";0;NA;"1974-1988"
"EC";"24.46";0;NA;"1974-1988"
"EC";"25.1";0;NA;"1974-1988"
"EC";"25.2";0;NA;"1974-1988"
"EC";"25.3";0;NA;"1974-1988"
"EC";"25.4";0;NA;"1974-1988"
"EC";"25.5";0;NA;"1974-1988"
"EC";"25.6";0;NA;"1974-1988"
"EC";"25.7";0;NA;"1974-1988"
"EC";"25.9";0;NA;"1974-1988"
"EC";"25.94";0;NA;"1974-1988"
"EC";"26.1";0;NA;"1974-1988"
"EC";"26.11";0;NA;"1974-1988"
"EC";"26.2";0;NA;"1974-1988"
"EC";"26.3";0;NA;"1974-1988"
"EC";"26.4";0;NA;"1974-1988"
"EC";"26.5";0;NA;"1974-1988"
"EC";"26.51";0;NA;"1974-1988"
"EC";"26.52";0;NA;"1974-1988"
"EC";"26.6";0;NA;"1974-1988"
"EC";"26.7";0;NA;"1974-1988"
"EC";"26.8";0;NA;"1974-1988"
"EC";"27.1";0;NA;"1974-1988"
"EC";"27.12";0;NA;"1974-1988"
"EC";"27.2";0;NA;"1974-1988"
"EC";"27.3";0;NA;"1974-1988"
"EC";"27.33";0;NA;"1974-1988"
"EC";"27.4";0;NA;"1974-1988"
"EC";"27.5";0;NA;"1974-1988"
"EC";"27.9";0;NA;"1974-1988"
"EC";"28.1";0;NA;"1974-1988"
"EC";"28.11";0;NA;"1974-1988"
"EC";"28.14";0;NA;"1974-1988"
"EC";"28.21";0;NA;"1974-1988"
"EC";"28.22";0;NA;"1974-1988"
"EC";"28.23";0;NA;"1974-1988"
"EC";"28.25";0;NA;"1974-1988"
"EC";"28.29";0;NA;"1974-1988"
"EC";"28.3";0;NA;"1974-1988"
"EC";"28.4";0;NA;"1974-1988"
"EC";"28.9";0;NA;"1974-1988"
"EC";"28.92";0;NA;"1974-1988"
"EC";"28.94";0;NA;"1974-1988"
"EC";"28.95";0;NA;"1974-1988"
"EC";"28.99";0;NA;"1974-1988"
"EC";"29.1";1,80488114729371;NA;"1974-1988"
"EC";"29.3";0;NA;"1974-1988"
"EC";"30";6,59221598686012;NA;"1974-1988"
"EC";"31";0;NA;"1974-1988"
"EC";"32";3,61891240414108;NA;"1974-1988"
"EC";"32.5";7,00450991570632;NA;"1974-1988"
"EC";"32.9";4,26818283731223;NA;"1974-1988"
"EC";"42.2";0;NA;"1974-1988"
"EC";"42.91";0;NA;"1974-1988"
"EC";"43";14,8274071877242;NA;"1974-1988"
"EC";"62";0;NA;"1974-1988"
"EG";"10";0;NA;"1974-1988"
"EG";"10.5";0;NA;"1974-1988"
"EG";"11";0;NA;"1974-1988"
"EG";"12";0;NA;"1974-1988"
"EG";"13";0;NA;"1974-1988"
"EG";"14";0;NA;"1974-1988"
"EG";"15";0;NA;"1974-1988"
"EG";"16";0;NA;"1974-1988"
"EG";"17";0;NA;"1974-1988"
"EG";"18.1";0;NA;"1974-1988"
"EG";"19";13,0031777144215;NA;"1974-1988"
"EG";"20.1";1,24333141268105;NA;"1974-1988"
"EG";"20.2";0;NA;"1974-1988"
"EG";"20.3";0;NA;"1974-1988"
"EG";"20.4";0;NA;"1974-1988"
"EG";"20.42";0;NA;"1974-1988"
"EG";"20.5";0;NA;"1974-1988"
"EG";"20.51";0;NA;"1974-1988"
"EG";"20.6";0;NA;"1974-1988"
"EG";"21";4,09884411658576;NA;"1974-1988"
"EG";"22";0;NA;"1974-1988"
"EG";"22.1";0;NA;"1974-1988"
"EG";"22.2";0;NA;"1974-1988"
"EG";"23";0;NA;"1974-1988"
"EG";"23.1";0;NA;"1974-1988"
"EG";"23.3";0;NA;"1974-1988"
"EG";"23.42";0;NA;"1974-1988"
"EG";"23.5";0;NA;"1974-1988"
"EG";"24";0;NA;"1974-1988"
"EG";"24.46";0;NA;"1974-1988"
"EG";"25.1";0;NA;"1974-1988"
"EG";"25.2";16,8580344142025;NA;"1974-1988"
"EG";"25.3";0;NA;"1974-1988"
"EG";"25.4";0;NA;"1974-1988"
"EG";"25.5";0;NA;"1974-1988"
"EG";"25.6";0;NA;"1974-1988"
"EG";"25.7";5,77274808464939;NA;"1974-1988"
"EG";"25.9";0;NA;"1974-1988"
"EG";"25.94";0;NA;"1974-1988"
"EG";"26.1";0;NA;"1974-1988"
"EG";"26.11";0;NA;"1974-1988"
"EG";"26.2";0;NA;"1974-1988"
"EG";"26.3";0,673963559893157;NA;"1974-1988"
"EG";"26.4";0;NA;"1974-1988"
"EG";"26.5";0,927832193643939;NA;"1974-1988"
"EG";"26.51";7,09084631874021;NA;"1974-1988"
"EG";"26.52";0;NA;"1974-1988"
"EG";"26.6";0;NA;"1974-1988"
"EG";"26.7";0;NA;"1974-1988"
"EG";"26.8";0;NA;"1974-1988"
"EG";"27.1";0;NA;"1974-1988"
"EG";"27.12";0;NA;"1974-1988"
"EG";"27.2";0;NA;"1974-1988"
"EG";"27.3";0;NA;"1974-1988"
"EG";"27.33";0;NA;"1974-1988"
"EG";"27.4";0;NA;"1974-1988"
"EG";"27.5";0;NA;"1974-1988"
"EG";"27.9";0;NA;"1974-1988"
"EG";"28.1";0;NA;"1974-1988"
"EG";"28.11";0;NA;"1974-1988"
"EG";"28.14";0;NA;"1974-1988"
"EG";"28.21";0;NA;"1974-1988"
"EG";"28.22";0;NA;"1974-1988"
"EG";"28.23";0;NA;"1974-1988"
"EG";"28.25";0;NA;"1974-1988"
"EG";"28.29";0;NA;"1974-1988"
"EG";"28.3";0;NA;"1974-1988"
"EG";"28.4";0;NA;"1974-1988"
"EG";"28.9";0;NA;"1974-1988"
"EG";"28.92";0;NA;"1974-1988"
"EG";"28.94";0;NA;"1974-1988"
"EG";"28.95";0;NA;"1974-1988"
"EG";"28.99";8,9913545260391;NA;"1974-1988"
"EG";"29.1";1,95528790956819;NA;"1974-1988"
"EG";"29.3";0;NA;"1974-1988"
"EG";"30";3,57078365954923;NA;"1974-1988"
"EG";"31";0;NA;"1974-1988"
"EG";"32";3,9204884378195;NA;"1974-1988"
"EG";"32.5";9,48527384418564;NA;"1974-1988"
"EG";"32.9";0;NA;"1974-1988"
"EG";"42.2";0;NA;"1974-1988"
"EG";"42.91";0;NA;"1974-1988"
"EG";"43";2,67717074222797;NA;"1974-1988"
"EG";"62";0;NA;"1974-1988"
"ES";"10";1,85149428883053;NA;"1974-1988"
"ES";"10.5";0;NA;"1974-1988"
"ES";"11";1,41172475595012;NA;"1974-1988"
"ES";"12";0,700889100773583;NA;"1974-1988"
"ES";"13";0,986119435799668;NA;"1974-1988"
"ES";"14";0,555207763430344;NA;"1974-1988"
"ES";"15";2,64313301071337;NA;"1974-1988"
"ES";"16";0,522903668440106;NA;"1974-1988"
"ES";"17";1,19947038016523;NA;"1974-1988"
"ES";"18.1";0,968212915159825;NA;"1974-1988"
"ES";"19";0,560783944557261;NA;"1974-1988"
"ES";"20.1";0,764095854693479;NA;"1974-1988"
"ES";"20.2";1,11524482025092;NA;"1974-1988"
"ES";"20.3";0,636936592802873;NA;"1974-1988"
"ES";"20.4";2,10364301800628;NA;"1974-1988"
"ES";"20.42";0,512955110025617;NA;"1974-1988"
"ES";"20.5";0,763973528096678;NA;"1974-1988"
"ES";"20.51";2,44169237307158;NA;"1974-1988"
"ES";"20.6";0,190595899761104;NA;"1974-1988"
"ES";"21";3,18185203659488;NA;"1974-1988"
"ES";"22";1,03705925958004;NA;"1974-1988"
"ES";"22.1";0;NA;"1974-1988"
"ES";"22.2";0,355760209493657;NA;"1974-1988"
"ES";"23";0,488131901655511;NA;"1974-1988"
"ES";"23.1";0,859519364209771;NA;"1974-1988"
"ES";"23.3";1,70526848525225;NA;"1974-1988"
"ES";"23.42";2,49308849030722;NA;"1974-1988"
"ES";"23.5";0,721194851505697;NA;"1974-1988"
"ES";"24";0,532278275245377;NA;"1974-1988"
"ES";"24.46";0;NA;"1974-1988"
"ES";"25.1";2,23979777855906;NA;"1974-1988"
"ES";"25.2";0,848202989393837;NA;"1974-1988"
"ES";"25.3";0,126701196310074;NA;"1974-1988"
"ES";"25.4";2,78022208924345;NA;"1974-1988"
"ES";"25.5";0,201512960239178;NA;"1974-1988"
"ES";"25.6";0,650182451833236;NA;"1974-1988"
"ES";"25.7";2,94602058587678;NA;"1974-1988"
"ES";"25.9";2,55436411961537;NA;"1974-1988"
"ES";"25.94";3,43742572390118;NA;"1974-1988"
"ES";"26.1";0,227464285089873;NA;"1974-1988"
"ES";"26.11";0;NA;"1974-1988"
"ES";"26.2";0,195581171879832;NA;"1974-1988"
"ES";"26.3";0,746022556862866;NA;"1974-1988"
"ES";"26.4";0,45857972503153;NA;"1974-1988"
"ES";"26.5";0,45349569931923;NA;"1974-1988"
"ES";"26.51";0,662576834814898;NA;"1974-1988"
"ES";"26.52";0,0922269673524318;NA;"1974-1988"
"ES";"26.6";0,745955750418221;NA;"1974-1988"
"ES";"26.7";0,279330486406313;NA;"1974-1988"
"ES";"26.8";0,0818632105216818;NA;"1974-1988"
"ES";"27.1";0,45263743395437;NA;"1974-1988"
"ES";"27.12";0,465349963240789;NA;"1974-1988"
"ES";"27.2";0,786493876440585;NA;"1974-1988"
"ES";"27.3";0,307659280221831;NA;"1974-1988"
"ES";"27.33";1,02506398505037;NA;"1974-1988"
"ES";"27.4";1,78601426329303;NA;"1974-1988"
"ES";"27.5";1,55608853351791;NA;"1974-1988"
"ES";"27.9";0,845829334638271;NA;"1974-1988"
"ES";"28.1";1,19052958329466;NA;"1974-1988"
"ES";"28.11";0,619925883411886;NA;"1974-1988"
"ES";"28.14";2,24095769455003;NA;"1974-1988"
"ES";"28.21";1,00288124610094;NA;"1974-1988"
"ES";"28.22";0,802631853316844;NA;"1974-1988"
"ES";"28.23";0,487117469855733;NA;"1974-1988"
"ES";"28.25";0,395467941380719;NA;"1974-1988"
"ES";"28.29";0,849209126259008;NA;"1974-1988"
"ES";"28.3";1,67174359871062;NA;"1974-1988"
"ES";"28.4";0,974657196284778;NA;"1974-1988"
"ES";"28.9";1,40607639862315;NA;"1974-1988"
"ES";"28.92";1,28159019937098;NA;"1974-1988"
"ES";"28.94";2,5159954909799;NA;"1974-1988"
"ES";"28.95";0,885197771949698;NA;"1974-1988"
"ES";"28.99";1,42181347401876;NA;"1974-1988"
"ES";"29.1";1,10325319605465;NA;"1974-1988"
"ES";"29.3";0;NA;"1974-1988"
"ES";"30";0,92397636473511;NA;"1974-1988"
"ES";"31";2,83710166082682;NA;"1974-1988"
"ES";"32";2,16983007879318;NA;"1974-1988"
"ES";"32.5";1,22720524129625;NA;"1974-1988"
"ES";"32.9";1,62853097775854;NA;"1974-1988"
"ES";"42.2";1,73327297451578;NA;"1974-1988"
"ES";"42.91";0,948135255954448;NA;"1974-1988"
"ES";"43";1,86656288945993;NA;"1974-1988"
"ES";"62";0,313503536055647;NA;"1974-1988"
"ET";"10";0;NA;"1974-1988"
"ET";"10.5";0;NA;"1974-1988"
"ET";"11";0;NA;"1974-1988"
"ET";"12";0;NA;"1974-1988"
"ET";"13";0;NA;"1974-1988"
"ET";"14";0;NA;"1974-1988"
"ET";"15";0;NA;"1974-1988"
"ET";"16";0;NA;"1974-1988"
"ET";"17";0;NA;"1974-1988"
"ET";"18.1";0;NA;"1974-1988"
"ET";"19";0;NA;"1974-1988"
"ET";"20.1";0;NA;"1974-1988"
"ET";"20.2";0;NA;"1974-1988"
"ET";"20.3";0;NA;"1974-1988"
"ET";"20.4";0;NA;"1974-1988"
"ET";"20.42";0;NA;"1974-1988"
"ET";"20.5";0;NA;"1974-1988"
"ET";"20.51";0;NA;"1974-1988"
"ET";"20.6";0;NA;"1974-1988"
"ET";"21";32,7907529326861;NA;"1974-1988"
"ET";"22";0;NA;"1974-1988"
"ET";"22.1";0;NA;"1974-1988"
"ET";"22.2";0;NA;"1974-1988"
"ET";"23";0;NA;"1974-1988"
"ET";"23.1";0;NA;"1974-1988"
"ET";"23.3";0;NA;"1974-1988"
"ET";"23.42";0;NA;"1974-1988"
"ET";"23.5";0;NA;"1974-1988"
"ET";"24";0;NA;"1974-1988"
"ET";"24.46";0;NA;"1974-1988"
"ET";"25.1";0;NA;"1974-1988"
"ET";"25.2";0;NA;"1974-1988"
"ET";"25.3";0;NA;"1974-1988"
"ET";"25.4";0;NA;"1974-1988"
"ET";"25.5";0;NA;"1974-1988"
"ET";"25.6";0;NA;"1974-1988"
"ET";"25.7";0;NA;"1974-1988"
"ET";"25.9";0;NA;"1974-1988"
"ET";"25.94";0;NA;"1974-1988"
"ET";"26.1";0;NA;"1974-1988"
"ET";"26.11";0;NA;"1974-1988"
"ET";"26.2";0;NA;"1974-1988"
"ET";"26.3";0;NA;"1974-1988"
"ET";"26.4";0;NA;"1974-1988"
"ET";"26.5";0;NA;"1974-1988"
"ET";"26.51";0;NA;"1974-1988"
"ET";"26.52";0;NA;"1974-1988"
"ET";"26.6";0;NA;"1974-1988"
"ET";"26.7";0;NA;"1974-1988"
"ET";"26.8";0;NA;"1974-1988"
"ET";"27.1";0;NA;"1974-1988"
"ET";"27.12";0;NA;"1974-1988"
"ET";"27.2";0;NA;"1974-1988"
"ET";"27.3";0;NA;"1974-1988"
"ET";"27.33";0;NA;"1974-1988"
"ET";"27.4";0;NA;"1974-1988"
"ET";"27.5";0;NA;"1974-1988"
"ET";"27.9";0;NA;"1974-1988"
"ET";"28.1";0;NA;"1974-1988"
"ET";"28.11";0;NA;"1974-1988"
"ET";"28.14";0;NA;"1974-1988"
"ET";"28.21";0;NA;"1974-1988"
"ET";"28.22";0;NA;"1974-1988"
"ET";"28.23";0;NA;"1974-1988"
"ET";"28.25";0;NA;"1974-1988"
"ET";"28.29";0;NA;"1974-1988"
"ET";"28.3";0;NA;"1974-1988"
"ET";"28.4";0;NA;"1974-1988"
"ET";"28.9";0;NA;"1974-1988"
"ET";"28.92";0;NA;"1974-1988"
"ET";"28.94";0;NA;"1974-1988"
"ET";"28.95";0;NA;"1974-1988"
"ET";"28.99";0;NA;"1974-1988"
"ET";"29.1";0;NA;"1974-1988"
"ET";"29.3";0;NA;"1974-1988"
"ET";"30";0;NA;"1974-1988"
"ET";"31";0;NA;"1974-1988"
"ET";"32";0;NA;"1974-1988"
"ET";"32.5";0;NA;"1974-1988"
"ET";"32.9";0;NA;"1974-1988"
"ET";"42.2";0;NA;"1974-1988"
"ET";"42.91";0;NA;"1974-1988"
"ET";"43";0;NA;"1974-1988"
"ET";"62";0;NA;"1974-1988"
"FI";"10";0,96654212547345;NA;"1974-1988"
"FI";"10.5";7,73772248078011;NA;"1974-1988"
"FI";"11";0,711044191489961;NA;"1974-1988"
"FI";"12";0,882543006140509;NA;"1974-1988"
"FI";"13";0,496679323632606;NA;"1974-1988"
"FI";"14";2,4701692546002;NA;"1974-1988"
"FI";"15";1,77502436097585;NA;"1974-1988"
"FI";"16";4,38951968252593;NA;"1974-1988"
"FI";"17";7,20490399010956;NA;"1974-1988"
"FI";"18.1";0,638602821531024;NA;"1974-1988"
"FI";"19";0,564900721302301;NA;"1974-1988"
"FI";"20.1";0,529641177002911;NA;"1974-1988"
"FI";"20.2";0,397882150869261;NA;"1974-1988"
"FI";"20.3";0,427741609688011;NA;"1974-1988"
"FI";"20.4";0,256858920395048;NA;"1974-1988"
"FI";"20.42";0,172240256674933;NA;"1974-1988"
"FI";"20.5";0,681400677785469;NA;"1974-1988"
"FI";"20.51";1,09316315817726;NA;"1974-1988"
"FI";"20.6";0,223994266146233;NA;"1974-1988"
"FI";"21";0,527606644130106;NA;"1974-1988"
"FI";"22";1,05471735307858;NA;"1974-1988"
"FI";"22.1";0;NA;"1974-1988"
"FI";"22.2";0,238914589601633;NA;"1974-1988"
"FI";"23";0,783102195003053;NA;"1974-1988"
"FI";"23.1";1,18067616899491;NA;"1974-1988"
"FI";"23.3";2,80571884694897;NA;"1974-1988"
"FI";"23.42";2,2124154648749;NA;"1974-1988"
"FI";"23.5";0,565047172976758;NA;"1974-1988"
"FI";"24";0,466680223524418;NA;"1974-1988"
"FI";"24.46";1,562385812161;NA;"1974-1988"
"FI";"25.1";1,08388018298893;NA;"1974-1988"
"FI";"25.2";2,0140129609888;NA;"1974-1988"
"FI";"25.3";0,170175098342452;NA;"1974-1988"
"FI";"25.4";1,86708800401928;NA;"1974-1988"
"FI";"25.5";0,135328192726994;NA;"1974-1988"
"FI";"25.6";0,291091339054864;NA;"1974-1988"
"FI";"25.7";3,02337811995716;NA;"1974-1988"
"FI";"25.9";1,61644465922392;NA;"1974-1988"
"FI";"25.94";3,39052148989959;NA;"1974-1988"
"FI";"26.1";0,0895973182955712;NA;"1974-1988"
"FI";"26.11";0;NA;"1974-1988"
"FI";"26.2";0,0844358377795774;NA;"1974-1988"
"FI";"26.3";0,17486182467059;NA;"1974-1988"
"FI";"26.4";0,159481429413746;NA;"1974-1988"
