"name";"nace2_descr";"dgr";"RCA";"n_neighbors";"weighted_degree";"triangles";"centrality_authority";"centrality_betweenness";"centrality_closeness";"centrality_eigen";"centrality_hub";"centrality_subgraph";"centrality_degree";"centrality_closeness_harmonic";"centrality_closeness_residual";"centrality_betweenness_network";"Country";"Period"
"26.11";"Manufacture of Electronic Components";0,276406801821864;1;7;0,742424242424242;10;0,329051802719028;12,7915329768271;0,0119047619047619;0,329051802719028;0,329051802719028;389,286754647427;7;1014,49779901792;28,3311989371917;210;"JP";"1st"
"26.2";"Manufacture of computers and peripheral equipment";0,838614431141699;1;12;1,1900826446281;34;0,655833634690849;22,7282722179781;0,0133333333333333;0,655833634690851;0,655833634690849;1490,41367963755;12;1081,06812370608;28,406485949058;232;"JP";"1st"
"26.3";"Manufacture of Communication Equipment";0,787317152871462;1;11;1,07079646017699;33;0,623090212139006;8,90059629912571;0,0128205128205128;0,623090212139006;0,623090212139006;1350,35831055219;11;875,605995162233;28,2667258543438;210;"JP";"1st"
"26.4";"Manufacture of Consumer Electronics";0,212000148138585;1;7;0,576470588235294;18;0,450538307453516;1,82140522875817;0,0121951219512195;0,450538307453516;0,450538307453516;710,282794879086;7;804,22635281368;28,2491530916909;90;"JP";"1st"
"26.51";"Manufacture of Instruments and Appliances for Measuring, Testing and Navigation";0,442851645969004;1;11;1,15238095238095;30;0,574395761691871;19,0191558441558;0,0128205128205128;0,574395761691872;0,574395761691871;1153,97986056544;11;976,849950408475;28,3371439071472;270;"JP";"1st"
"26.52";"Manufacture of Watches and Clocks";0,107792202609605;1;5;0,471698113207547;7;0,295236694851993;0,467857142857143;0,010752688172043;0,295236694851993;0,295236694851993;310,552367642107;5;1006,10966405149;28,3635424840462;82;"JP";"1st"
"26.7";"Manufacture of Optical Instruments and Photographic Equipment";0,506793384675591;1;11;1,02542372881356;27;0,618035482771525;14,9667282064341;0,0131578947368421;0,618035482771525;0,618035482771525;1309,88619550736;11;1164,29941381891;28,4633816074171;186;"JP";"1st"
"26.8";"Manufacture of Magnetic and Optical Media";0,144489843599032;1;4;0,30188679245283;6;0,280451111105295;0;0,0114942528735632;0,280451111105296;0,280451111105295;272,3807834792;4;882,778019132101;28,2991924998536;52;"JP";"1st"
"27.1";"Manufacture of Electric Motors, Generators, Transformers and Electricity Distribution and Control Apparatus";0,300251260744173;1;9;0,920454545454545;15;0,473666184086327;12,7468084203378;0,0125;0,473666184086327;0,473666184086327;778,590576782581;9;1208,03958510923;28,4433032528243;200;"JP";"1st"
"27.12";"Manufacture of Electricity Distribution and Control Apparatus";0,337714988649059;1;8;0,711111111111111;18;0,474058850563452;5,68831168831169;0,0123456790123457;0,474058850563452;0,474058850563452;780,256698710936;8;668,930758220984;28,138973414055;132;"JP";"1st"
"27.2";"Manufacture of Batteries and Accumulators";0,316077352041905;1;9;0,910112359550562;22;0,437040851719283;6,65050505050505;0,0126582278481013;0,437040851719283;0,437040851719283;686,652664328257;9;1064,36624215993;28,3933038179489;198;"JP";"1st"
"27.3";"Manufacture of Wiring and Wiring Devices";0,309567352622735;1;11;1,14150943396226;26;0,529619761188144;20,4053391053391;0,0131578947368421;0,529619761188144;0,529619761188144;991,669633962393;11;1110,97693532289;28,400570658733;246;"JP";"1st"
"27.9";"Manufacture of Other Electrical Equipment";0,404243692066851;1;11;1,07079646017699;31;0,607311519622985;15,4699834479246;0,012987012987013;0,607311519622985;0,607311519622985;1281,50605326707;11;879,669028477934;28,3155430381138;208;"JP";"1st"
"28.23";"Manufacture of Office Machinery and Equipment (Except Computers and Peripheral Equipment)";0,719304596991519;1;14;1,43065693430657;44;0,748712700034108;27,6336537645361;0,0136986301369863;0,748712700034108;0,748712700034108;1930,76128303519;14;1227,68404641929;28,4704624239926;276;"JP";"1st"
"28.25";"Manufacture of Non-Domestic Cooling and Ventilation Equipment";0,303604035074463;1;4;0,32;4;0,244355004279254;1,20833333333333;0,0117647058823529;0,244355004279254;0,244355004279254;207,16178765796;4;1171,57434137996;28,416621994326;62;"JP";"1st"
"29.3";"Manufacture of Parts and Accessories for Motor Vehicles";0,201518879506321;1;3;0,28125;2;0,173712077466071;0,125;0,0103092783505155;0,173712077466071;0,173712077466071;109,083928965486;3;1002,60309748749;28,3541470388865;46;"JP";"1st"
"62";"Computer Programming, Consultancy and Related Activities";0,453844965998374;1;6;0,537313432835821;14;0,368405892638749;0,142857142857143;0,0112359550561798;0,368405892638749;0,368405892638749;483,265917601863;6;551,739770308147;27,9663161652064;78;"JP";"1st"
"10";"Manufacture of Food Products";0,392058396969931;1;8;0,771084337349398;20;0,413897933257994;5,41807081807081;0,0172413793103448;0,413897933257994;0,413897933257994;529,126128083002;8;863,601521328045;31,128586653168;180;"KR";"1st"
"11";"Manufacture of Beverages";0,173587908080271;1;4;0,457142857142857;6;0,189783368351708;0;0,012987012987013;0,189783368351708;0,189783368351708;118,2272154957;4;905,7532209077;31,1183630071715;74;"KR";"1st"
"12";"Manufacture of Tobacco Products";0,117059021748998;1;5;0,378787878787879;8;0,310736201412037;1,04273504273504;0,0166666666666667;0,310736201412037;0,310736201412037;294,254280832733;5;1059,01362413506;31,2703210417975;64;"KR";"1st"
"13";"Manufacture of Textiles";0,280563714528635;1;11;1,12037037037037;24;0,520835428696571;25,7531968031968;0,0188679245283019;0,520835428696571;0,520835428696571;822,07888282893;11;1095,30944082807;31,2215667226778;240;"KR";"1st"
"14";"Manufacture of Wearing Apparel";0,114767940770587;1;6;0,9;5;0,184284609237164;5,32063492063492;0,0149253731343284;0,184284609237163;0,184284609237164;111,76916739135;6;918,161663411577;31,1606634091287;198;"KR";"1st"
"15";"Manufacture of Leather and Related Products";0,0762212705649936;1;3;0,225;2;0,151014912585501;1,06035353535354;0,0161290322580645;0,151014912585501;0,151014912585501;72,5816513795313;3;1014,22601995351;31,262058038359;62;"KR";"1st"
"16";"Manufacture of Wood and of Products of Wood and Cork, Except Furniture; Manufacture of Articles of Straw and Plaiting Materials";0,102189732956631;1;4;0,262295081967213;6;0,282749176729393;0;0,0161290322580645;0,282749176729393;0,282749176729393;242,499819811691;4;1127,97185666658;31,3211120820511;32;"KR";"1st"
"17";"Manufacture of Paper and Paper Products";0,183497832850441;1;8;0,780487804878049;14;0,400411812947013;11,6055555555556;0,0175438596491228;0,400411812947013;0,400411812947013;486,855586056774;8;1076,4385978173;31,2876677796323;204;"KR";"1st"
"19";"Manufacture of Coke and Refined Petroleum Products";0,229816816880777;1;3;0,195652173913043;2;0,202867945923008;0,333333333333333;0,015625;0,202867945923008;0,202867945923008;125,568131995756;3;648,855306118355;30,8449272469009;46;"KR";"1st"
"20.1";"Manufacture of Basic Chemicals, Fertilisers and Nitrogen Compounds, Plastics and Synthetic Rubber in Primary Forms";1;1;26;3,55789473684211;73;1;191,675369075369;0,0277777777777778;1;1;2999,50728768686;26;1438,57519994592;31,4562129810166;706;"KR";"1st"
"20.2";"Manufacture of pesticides and other agrochemical products";0,308701381093343;1;6;0,493150684931507;12;0,356472011340207;0,65;0,0166666666666667;0,356472011340206;0,356472011340207;389,418490696894;6;917,834046444413;31,1512470245454;80;"KR";"1st"
"20.3";"Manufacture of Paints, Varnishes and Similar Coatings, Printing Ink and Mastics";0,37614060184221;1;12;1,1900826446281;29;0,608484368917555;19,1233877233877;0,02;0,608484368917555;0,608484368917555;1114,08581986836;12;1176,3448789616;31,3303752805072;230;"KR";"1st"
"20.4";"Manufacture of Soap and Detergents, Cleaning and Polishing Preparations, Perfumes and Toilet Preparations";0,380856078813521;1;10;0,943396226415094;26;0,519164864437515;14,3862637362637;0,0185185185185185;0,519164864437515;0,519164864437515;821,300088128763;10;1125,57705979327;31,2884482850502;184;"KR";"1st"
"20.42";"Manufacture of Perfumes and Toilet Preparations";0,333831819161704;1;8;0,719101123595506;20;0,433626238529708;6,87481684981685;0,0178571428571429;0,433626238529708;0,433626238529708;577,6256820496;8;1078,48652341077;31,2335135606687;146;"KR";"1st"
"20.5";"Manufacture of Other Chemical Products";0,413530811659049;1;15;1,6304347826087;41;0,71952984008653;32,4708236208236;0,0212765957446809;0,71952984008653;0,71952984008653;1557,02905262213;15;1144,24499484633;31,3095101042925;322;"KR";"1st"
"20.6";"Manufacture of Man-Made Fibres";0,206856181471611;1;6;0,529411764705882;8;0,294677402578007;4,10479797979798;0,0169491525423729;0,294677402578007;0,294677402578007;267,682040854329;6;948,432199149106;31,1854028761021;108;"KR";"1st"
"21";"Manufacture of Basic Pharmaceutical Products and Pharmaceutical Preparations";0,690889291668993;1;9;0,861702127659574;22;0,464650975915306;12,8375152625153;0,0181818181818182;0,464650975915306;0,464650975915306;660,563568345901;9;668,653550269021;30,9281028457488;190;"KR";"1st"
"23.1";"Manufacture of Glass and Glass Products";0,229629028597742;1;7;0,532608695652174;16;0,436406402928564;2,01313131313131;0,0178571428571429;0,436406402928564;0,436406402928564;575,689577380455;7;1139,94184482304;31,2819063557479;68;"KR";"1st"
"23.5";"Manufacture of Cement, Lime and Plaster";0,348164509422107;1;10;1,12359550561798;18;0,435526507226406;12,9928571428571;0,0185185185185185;0,435526507226406;0,435526507226406;582,768426509585;10;1066,99941510932;31,2747913028501;278;"KR";"1st"
"24";"Manufacture of Basic Metals";0,434682537640039;1;9;0,89010989010989;17;0,422582293277305;8,78419913419913;0,0181818181818182;0,422582293277305;0,422582293277305;547,952678441968;9;969,800464731526;31,2212683548828;210;"KR";"1st"
"25.1";"Manufacture of Structural Metal Products";0,18346047345391;1;5;0,446428571428571;6;0,236326580234961;3,60959595959596;0,0163934426229508;0,236326580234961;0,236326580234961;175,420030787269;5;1056,47236894834;31,270673935854;108;"KR";"1st"
"25.5";"Forging, Pressing, Stamping and Roll-Forming of Metal; Powder Metallurgy";0,235836636405395;1;4;0,280701754385965;6;0,248570066209218;0;0,0163934426229508;0,248570066209218;0,248570066209218;191,5913102687;4;893,648315821877;31,2001795026697;34;"KR";"1st"
"25.6";"Treatment and Coating of Metals; Machining";0,179038827418867;1;6;0,444444444444444;13;0,386284525404098;0,4;0,0169491525423729;0,386284525404098;0,386284525404098;452,626753639571;6;1174,75388141704;31,3412420247789;56;"KR";"1st"
"26.1";"Manufacture of Electronic Components and Boards";0,796676491848097;1;12;1,2972972972973;27;0,540501320198487;40,8174603174603;0,0192307692307692;0,540501320198487;0,540501320198487;888,279851927295;12;777,619695671678;31,0777399453968;338;"KR";"1st"
"26.3";"Manufacture of Communication Equipment";0,787317152871462;1;4;0,551724137931034;4;0,122732873946043;2,08333333333333;0,0138888888888889;0,122732873946043;0,122732873946043;52,4856945787434;4;685,43744785081;30,9613805884237;128;"KR";"1st"
"26.4";"Manufacture of Consumer Electronics";0,212000148138585;1;3;0,409090909090909;3;0,0971025091105223;0;0,0128205128205128;0,0971025091105224;0,0971025091105223;33,8884251316644;3;602,721436546709;30,7973136718635;96;"KR";"1st"
"28.21";"Manufacture of Ovens, Furnaces and Furnace Burners";0,190625619188005;1;5;0,471698113207547;7;0,238071554473295;1,45833333333333;0,0163934426229508;0,238071554473295;0,238071554473295;177,694194643934;5;746,940477982022;30,9937667533696;130;"KR";"1st"
"28.23";"Manufacture of Office Machinery and Equipment (Except Computers and Peripheral Equipment)";0,719304596991519;1;6;0,553846153846154;8;0,273769463013603;12,031746031746;0,0172413793103448;0,273769463013603;0,273769463013603;232,735237792016;6;770,848646772024;31,0592427217934;152;"KR";"1st"
"28.94";"Manufacture of Machinery for Textile, Apparel and Leather Production";0,233895717910435;1;7;0,7;10;0,30247067555745;12,8059884559885;0,0178571428571429;0,30247067555745;0,30247067555745;283,673426034695;7;1194,61537663182;31,3367158735691;174;"KR";"1st"
"28.95";"Manufacture of Machinery for Paper and Paperboard Production";0,0803540365200593;1;3;0,346153846153846;2;0,126814958827497;0,25;0,012987012987013;0,126814958827497;0,126814958827497;52,9208504463733;3;953,645079225724;31,1702874231199;60;"KR";"1st"
"32";"Other Manufacturing";0,345197484885316;1;8;1;8;0,272954000498167;20,7631673881674;0,0181818181818182;0,272954000498167;0,272954000498167;234,70843596168;8;1254,41092908296;31,3541050033456;286;"KR";"1st"
"42.91";"Construction of Water Projects";0,14703364150568;1;3;0,204545454545455;2;0,177051330375413;0,333333333333333;0,0161290322580645;0,177051330375413;0,177051330375413;97,8171765016142;3;1087,81056754634;31,296315052621;36;"KR";"1st"
"10";"Manufacture of Food Products";0,392058396969931;1;8;0,752941176470588;17;0,417982197319879;8,13333333333333;0,0103092783505155;0,417982197319879;0,417982197319879;450,126505766128;8;918,632919604479;33,0724598178725;168;"CN";"2nd"
"11";"Manufacture of Beverages";0,173587908080271;1;3;0,310344827586207;3;0,154986516129658;0;0,00840336134453781;0,154986516129657;0,154986516129658;65,5297088487353;3;803,060801948928;32,9584756803145;34;"CN";"2nd"
"12";"Manufacture of Tobacco Products";0,117059021748998;1;5;0,357142857142857;8;0,32418280586258;0,866666666666667;0,01;0,32418280586258;0,32418280586258;268,913926456567;5;1148,60779029934;33,2391153637554;48;"CN";"2nd"
"13";"Manufacture of Textiles";0,280563714528635;1;9;0,861702127659574;19;0,451844153113665;15,2023809523809;0,0105263157894737;0,451844153113665;0,451844153113665;523,549548093114;9;986,360631242512;33,1279859324099;174;"CN";"2nd"
"14";"Manufacture of Wearing Apparel";0,114767940770587;1;4;0,695652173913043;3;0,11982183425881;1,5;0,00833333333333333;0,11982183425881;0,11982183425881;42,3530765063396;4;761,281551239534;32,9118186692718;138;"CN";"2nd"
"15";"Manufacture of Leather and Related Products";0,0762212705649936;1;2;0,125;0;0,119228466175576;3,81190476190476;0,00970873786407767;0,119228466175576;0,119228466175576;37,9594723434604;2;1032,28345640759;33,1963170783733;50;"CN";"2nd"
"16";"Manufacture of Wood and of Products of Wood and Cork, Except Furniture; Manufacture of Articles of Straw and Plaiting Materials";0,102189732956631;1;5;0,367647058823529;7;0,320481194131293;0,95;0,0099009900990099;0,320481194131293;0,320481194131293;262,190458628053;5;1269,65348064598;33,30780658476;60;"CN";"2nd"
"17";"Manufacture of Paper and Paper Products";0,183497832850441;1;7;0,604938271604938;13;0,392176452816473;3,36904761904762;0,0102040816326531;0,392176452816474;0,392176452816473;393,235050861092;7;1180,37100773699;33,2736331495672;122;"CN";"2nd"
"19";"Manufacture of Coke and Refined Petroleum Products";0,229816816880777;1;4;0,271186440677966;4;0,260064659872114;0,666666666666667;0,0099009900990099;0,260064659872114;0,260064659872114;173,501457927673;4;867,500184712626;33,0224350688412;56;"CN";"2nd"
"20.1";"Manufacture of Basic Chemicals, Fertilisers and Nitrogen Compounds, Plastics and Synthetic Rubber in Primary Forms";1;1;28;4,33149171270718;70;1;277,981060606061;0,0136986301369863;1;1;2528,96893605358;28;1653,12018569696;33,4415683529091;878;"CN";"2nd"
"20.2";"Manufacture of pesticides and other agrochemical products";0,308701381093343;1;6;0,486486486486486;11;0,356852034224041;0,9;0,0101010101010101;0,356852034224042;0,356852034224041;327,09698347219;6;914,179945585218;33,0947947555057;66;"CN";"2nd"
"20.3";"Manufacture of Paints, Varnishes and Similar Coatings, Printing Ink and Mastics";0,37614060184221;1;11;1,09009009009009;25;0,565780182248601;12,1877705627706;0,0108695652173913;0,565780182248602;0,565780182248601;812,754472707244;11;1394,82740241141;33,3586626915444;182;"CN";"2nd"
"20.4";"Manufacture of Soap and Detergents, Cleaning and Polishing Preparations, Perfumes and Toilet Preparations";0,380856078813521;1;10;0,934579439252337;23;0,524934963739309;19,0670634920635;0,010752688172043;0,524934963739309;0,524934963739309;701,878217991377;10;1165,25710940015;33,2327038952615;170;"CN";"2nd"
"20.5";"Manufacture of Other Chemical Products";0,413530811659049;1;16;1,92481203007519;39;0,721889912139493;37,5663059163059;0,0114942528735632;0,721889912139493;0,721889912139493;1320,13496461681;16;1343,8773263781;33,3383777991272;378;"CN";"2nd"
"20.51";"Manufacture of Explosives";0,113194977704622;1;2;0,0909090909090909;1;0,183331211150632;0;0,00961538461538462;0,183331211150632;0,183331211150632;86,3703101471489;2;1138,59078007887;33,2451480000659;2;"CN";"2nd"
"20.6";"Manufacture of Man-Made Fibres";0,206856181471611;1;7;0,742424242424242;9;0,299235360286065;12,2337301587302;0,0103092783505155;0,299235360286065;0,299235360286065;234,257634458031;7;1066,23326569999;33,1325939671371;180;"CN";"2nd"
"21";"Manufacture of Basic Pharmaceutical Products and Pharmaceutical Preparations";0,690889291668993;1;11;1,21;24;0,512752699879178;20,0178571428571;0,010752688172043;0,512752699879178;0,512752699879178;674,085932243665;11;1118,27489361493;33,2489152646344;274;"CN";"2nd"
"22.1";"Manufacture of Rubber Products";0,066995929884711;1;1;0,0357142857142857;0;0,106470924684632;0;0,00952380952380952;0,106470924684632;0,106470924684632;29,9377152967373;1;484,420791601997;32,4434735488476;0;"CN";"2nd"
"23.1";"Manufacture of Glass and Glass Products";0,229629028597742;1;6;0,461538461538462;11;0,364901088577778;1,3270202020202;0,0102040816326531;0,364901088577778;0,364901088577778;340,75196747111;6;1210,74088338775;33,2491939747375;66;"CN";"2nd"
"23.3";"Manufacture of Clay Building Materials";0,163584392644666;1;3;0,391304347826087;1;0,112093101635319;0,583333333333333;0,00869565217391304;0,112093101635319;0,112093101635319;35,4335889173436;3;954,691766043853;33,1277222817749;72;"CN";"2nd"
"23.42";"Manufacture of Ceramic Sanitary Fixtures";0,0790897883362668;1;1;0,166666666666667;0;0,0237726529996736;0;0,00775193798449612;0,0237726529996736;0,0237726529996736;3,20483255768756;1;1001,57753393641;33,1430657639645;0;"CN";"2nd"
"23.5";"Manufacture of Cement, Lime and Plaster";0,348164509422107;1;8;0,876712328767123;10;0,337744919367125;14,4318903318903;0,0104166666666667;0,337744919367125;0,337744919367125;296,835889034489;8;1035,85800518284;33,1805336211643;206;"CN";"2nd"
"24";"Manufacture of Basic Metals";0,434682537640039;1;8;0,761904761904762;12;0,380687993272473;9,43939393939394;0,0105263157894737;0,380687993272473;0,380687993272473;373,728592205552;8;1025,58375562081;33,1733415215527;176;"CN";"2nd"
"24.46";"Processing of Nuclear Fuel";0,027292132668766;1;0;NA;0;0;0;0,000840336134453781;9,39465072490472e-18;0;1;0;0;1;0;"CN";"2nd"
"25.2";"Manufacture of Tanks, Reservoirs and Containers of Metal";0,148970813877152;1;4;0,390243902439024;3;0,158803446985625;13,2916666666667;0,01;0,158803446985626;0,158803446985625;68,6240773462532;4;1128,2549733699;33,2468566865727;194;"CN";"2nd"
"25.5";"Forging, Pressing, Stamping and Roll-Forming of Metal; Powder Metallurgy";0,235836636405395;1;5;0,480769230769231;5;0,22192168435778;4,98740981240981;0,01;0,22192168435778;0,22192168435778;130,531441090654;5;1017,1259309223;33,1894213900726;130;"CN";"2nd"
"25.6";"Treatment and Coating of Metals; Machining";0,179038827418867;1;6;0,486486486486486;9;0,349977796260898;2,11666666666667;0,01;0,349977796260898;0,349977796260898;313,182587444212;6;1330,11001393094;33,3498662230904;96;"CN";"2nd"
"26.11";"Manufacture of Electronic Components";0,276406801821864;1;5;0,43859649122807;4;0,253814710811437;3,54924242424242;0,0102040816326531;0,253814710811438;0,253814710811437;166,115179126947;5;1034,45013709408;33,1518926513496;100;"CN";"2nd"
"26.6";"Manufacture of irradiation, electromedical and electrotherapeutic equipment";0,242779646140055;1;3;0,163636363636364;3;0,237924465241309;0;0,00980392156862745;0,237924465241309;0,237924465241309;145,027614636386;3;1180,71168492371;33,2716595016303;8;"CN";"2nd"
"27.1";"Manufacture of Electric Motors, Generators, Transformers and Electricity Distribution and Control Apparatus";0,300251260744173;1;2;0,4;1;0,04068060284334;0;0,0078740157480315;0,0406806028433401;0,04068060284334;7,28029700110609;2;1069,63552171727;33,1816154531243;94;"CN";"2nd"
"28.21";"Manufacture of Ovens, Furnaces and Furnace Burners";0,190625619188005;1;5;0,480769230769231;5;0,227560415875288;2,78333333333333;0,0101010101010101;0,227560415875288;0,227560415875288;136,725475575387;5;852,521774495634;33,0118128760856;170;"CN";"2nd"
"28.25";"Manufacture of Non-Domestic Cooling and Ventilation Equipment";0,303604035074463;1;6;0,679245283018868;5;0,223278355758517;50,4083333333333;0,0103092783505155;0,223278355758517;0,223278355758517;132,488814575257;6;1459,06287763431;33,3638564974645;254;"CN";"2nd"
"28.3";"Manufacture of Agricultural and Forestry Machinery";0,330922780341029;1;6;0,529411764705882;9;0,330188305789912;2,28293650793651;0,0102040816326531;0,330188305789912;0,330188305789912;280,790951570331;6;1054,60952301185;33,2056074727516;104;"CN";"2nd"
"28.94";"Manufacture of Machinery for Textile, Apparel and Leather Production";0,233895717910435;1;5;0,431034482758621;7;0,255086907467547;5,84761904761905;0,0101010101010101;0,255086907467547;0,255086907467547;170,10346466229;5;1057,27956938164;33,2008289316991;92;"CN";"2nd"
"28.99";"Manufacture of Other Special-Purpose Machinery N.E.C.";0,261355678939245;1;10;0,970873786407767;17;0,493138206295669;29,4973665223665;0,0108695652173913;0,49313820629567;0,493138206295669;618,698672556116;10;1507,27863183266;33,3974610226482;208;"CN";"2nd"
"12";"Manufacture of Tobacco Products";0,117059021748998;1;4;0,333333333333333;4;0,237275417838168;4,93174603174603;0,0072463768115942;0,237275417838168;0,237275417838168;147,532799972711;4;1091,2239465591;32,1845805949728;76;"US";"2nd"
"14";"Manufacture of Wearing Apparel";0,114767940770587;1;5;0,595238095238095;4;0,222434826765268;32,7023809523809;0,00735294117647059;0,222434826765268;0,222434826765268;127,381406963764;5;807,973551591793;31,9155210824372;162;"US";"2nd"
"15";"Manufacture of Leather and Related Products";0,0762212705649936;1;3;0,236842105263158;3;0,196293753349616;0;0,00719424460431655;0,196293753349616;0,196293753349616;98,4600043700555;3;983,73329056174;32,145768590458;52;"US";"2nd"
"17";"Manufacture of Paper and Paper Products";0,183497832850441;1;4;0,551724137931034;2;0,156515966209481;31,5213675213675;0,00699300699300699;0,156515966209481;0,156515966209481;65,4428785486087;4;1108,85148935706;32,1999160807101;132;"US";"2nd"
"19";"Manufacture of Coke and Refined Petroleum Products";0,229816816880777;1;2;0,2;1;0,102295299268149;0;0,00649350649350649;0,102295299268149;0,102295299268149;30,4832268648423;2;706,248498048651;31,8834733292293;36;"US";"2nd"
"20.2";"Manufacture of pesticides and other agrochemical products";0,308701381093343;1;5;0,480769230769231;8;0,280658139771031;0,833333333333333;0,00714285714285714;0,280658139771031;0,280658139771031;208,479936664564;5;867,20670461119;32,0110838882826;106;"US";"2nd"
"20.4";"Manufacture of Soap and Detergents, Cleaning and Polishing Preparations, Perfumes and Toilet Preparations";0,380856078813521;1;6;0,571428571428571;13;0,328585012036333;1,15793650793651;0,0072992700729927;0,328585012036333;0,328585012036333;289,540229562534;6;950,376925010531;32,0929118090828;120;"US";"2nd"
"20.42";"Manufacture of Perfumes and Toilet Preparations";0,333831819161704;1;6;0,571428571428571;13;0,328585012036333;1,15793650793651;0,0072992700729927;0,328585012036333;0,328585012036333;289,540229562534;6;1239,93852065568;32,2457442192515;120;"US";"2nd"
"20.5";"Manufacture of Other Chemical Products";0,413530811659049;1;12;1,44;24;0,560909296447219;54,7356754356754;0,008;0,560909296447219;0,560909296447219;802,272669226185;12;1377,59937831279;32,3383611974731;370;"US";"2nd"
"20.51";"Manufacture of Explosives";0,113194977704622;1;3;0,333333333333333;1;0,137308829479791;2,60708180708181;0,00704225352112676;0,137308829479791;0,137308829479791;49,8057621666563;3;685,764155756929;31,8527974722491;70;"US";"2nd"
"21";"Manufacture of Basic Pharmaceutical Products and Pharmaceutical Preparations";0,690889291668993;1;12;1,35849056603774;29;0,619152625687126;19,7336441336441;0,00793650793650794;0,619152625687125;0,619152625687126;974,110137184065;12;1112,02111938382;32,1793602194985;302;"US";"2nd"
"22.1";"Manufacture of Rubber Products";0,066995929884711;1;0;NA;0;2,8823944137546e-17;0;0,000840336134453781;0;2,8823944137546e-17;1;0;0;1;0;"US";"2nd"
"24.46";"Processing of Nuclear Fuel";0,027292132668766;1;0;NA;0;2,8823944137546e-17;0;0,000840336134453781;0;2,8823944137546e-17;1;0;0;1;0;"US";"2nd"
"25.1";"Manufacture of Structural Metal Products";0,18346047345391;1;1;0,2;0;0,0225878695188282;0;0,00598802395209581;0,0225878695188282;0,0225878695188282;2,99513014108992;1;656,451645545589;31,7014713461537;0;"US";"2nd"
"25.4";"Manufacture of Weapons and Ammunition";0,119290803623353;1;5;0,520833333333333;5;0,260978328998673;6,2540404040404;0,00719424460431655;0,260978328998673;0,260978328998673;174,232739002751;5;945,253918574404;32,0943195371271;122;"US";"2nd"
"25.9";"Manufacture of Other Fabricated Metal Products";0,147820998233786;1;4;0,421052631578947;4;0,211206499084619;1,10277777777778;0,00689655172413793;0,211206499084619;0,211206499084619;117,553689318155;4;866,144705198539;32,0520058029227;80;"US";"2nd"
"25.94";"Manufacture of Fasteners and Screw Machine Products";0,0705928141411153;1;1;0,142857142857143;0;0,036868983869514;0;0,00617283950617284;0,036868983869514;0,036868983869514;5,14151866361849;1;864,52453251011;31,9808589149168;0;"US";"2nd"
"26.11";"Manufacture of Electronic Components";0,276406801821864;1;3;0,183673469387755;3;0,262863922021808;0;0,00714285714285714;0,262863922021808;0,262863922021808;173,867220844359;3;957,036058152878;32,10039690521;14;"US";"2nd"
"26.2";"Manufacture of computers and peripheral equipment";0,838614431141699;1;11;1;32;0,724144223959339;12,365873015873;0,0078125;0,724144223959339;0,724144223959339;1301,51221351496;11;985,321289041707;32,1079208505884;172;"US";"2nd"
"26.3";"Manufacture of Communication Equipment";0,787317152871462;1;12;1,16129032258065;37;0,759349904898732;13,4639721389721;0,00793650793650794;0,759349904898733;0,759349904898732;1435,54358063786;12;1197,75885022965;32,240366222896;210;"US";"2nd"
"26.4";"Manufacture of Consumer Electronics";0,212000148138585;1;5;0,43859649122807;10;0,357864867330456;0;0,00689655172413793;0,357864867330456;0,357864867330456;324,43992873395;5;796,361212926316;31,980714325481;70;"US";"2nd"
"26.5";"Manufacture of Instruments and Appliances for Measuring, Testing and Navigation; Watches and Clocks";0,752000047969591;1;17;1,79503105590062;53;0,969408943124036;58,5920967920968;0,00833333333333333;0,969408943124037;0,969408943124036;2319,43696730181;17;1255,0175235315;32,2991164470896;322;"US";"2nd"
"26.51";"Manufacture of Instruments and Appliances for Measuring, Testing and Navigation";0,442851645969004;1;9;0,826530612244898;22;0,595229406037746;6,02854645354645;0,00763358778625954;0,595229406037746;0,595229406037746;882,287764359573;9;1119,78655669577;32,2277007115284;150;"US";"2nd"
"26.6";"Manufacture of irradiation, electromedical and electrotherapeutic equipment";0,242779646140055;1;6;0,423529411764706;12;0,470781643426664;0,866666666666667;0,00757575757575758;0,470781643426664;0,470781643426664;550,364832243924;6;1237,58408112974;32,2567147339682;38;"US";"2nd"
"27.33";"Manufacture of Wiring Devices";0,30706157817626;1;8;0,831168831168831;16;0,475954187332684;6,79253246753247;0,0072992700729927;0,475954187332684;0,475954187332684;573,221287114764;8;1057,88018571565;32,1524835195627;170;"US";"2nd"
"27.4";"Manufacture of Electric Lighting Equipment";0,228426654477373;1;6;0,620689655172414;6;0,359196783942175;4,38333333333333;0,00714285714285714;0,359196783942176;0,359196783942175;324,96026389206;6;1137,88241357835;32,2074901251001;116;"US";"2nd"
"28.3";"Manufacture of Agricultural and Forestry Machinery";0,330922780341029;1;8;0,735632183908046;12;0,487468094125746;12,5478937728938;0,00763358778625954;0,487468094125746;0,487468094125746;591,385399717706;8;1307,33520824524;32,2980627405639;144;"US";"2nd"
"28.95";"Manufacture of Machinery for Paper and Paperboard Production";0,0803540365200593;1;1;0,25;0;0,0158939239586069;0;0,00574712643678161;0,0158939239586069;0,0158939239586069;2,32892953462723;1;200,820503793034;29,631606306922;0;"US";"2nd"
