"ctry_code";"nace2_code";"RCA_Gen";"RCA_AI";"Period"
"DK";"25.5";0,186776159162708;NA;"1989-2003"
"DK";"25.6";0,488933688426479;0;"1989-2003"
"DK";"25.7";2,72145942040374;0;"1989-2003"
"DK";"25.9";1,87802435360233;NA;"1989-2003"
"DK";"25.94";2,69913482913624;NA;"1989-2003"
"DK";"26.1";0,0797145258059604;0;"1989-2003"
"DK";"26.11";0,505957079444474;0;"1989-2003"
"DK";"26.2";0,316375972540771;1,10495216657288;"1989-2003"
"DK";"26.3";0,723899987650069;0;"1989-2003"
"DK";"26.4";0,610891289700222;0;"1989-2003"
"DK";"26.5";0,916455699312953;0;"1989-2003"
"DK";"26.51";0,589344739099533;0;"1989-2003"
"DK";"26.52";0,614603035375341;NA;"1989-2003"
"DK";"26.6";0,597312678111837;0;"1989-2003"
"DK";"26.7";0,430627727821823;0;"1989-2003"
"DK";"26.8";0,0989701503445059;0;"1989-2003"
"DK";"27.1";1,02390994344731;0;"1989-2003"
"DK";"27.12";0,63262588555161;0;"1989-2003"
"DK";"27.2";0,4054987814941;0;"1989-2003"
"DK";"27.3";0,519277645057779;0;"1989-2003"
"DK";"27.33";0,780191633542996;0;"1989-2003"
"DK";"27.4";1,00758047940763;0;"1989-2003"
"DK";"27.5";1,1454722617821;0;"1989-2003"
"DK";"27.9";0,476196723753401;0;"1989-2003"
"DK";"28.1";1,90348133521833;0;"1989-2003"
"DK";"28.11";0,914843563273331;0;"1989-2003"
"DK";"28.14";0,695441721970213;0;"1989-2003"
"DK";"28.21";1,99863409479703;0;"1989-2003"
"DK";"28.22";0,702435745497389;0;"1989-2003"
"DK";"28.23";0,178916385243964;1,84626234132581;"1989-2003"
"DK";"28.25";0,975640123846807;0;"1989-2003"
"DK";"28.29";1,58679857590266;0;"1989-2003"
"DK";"28.3";2,54281498873593;0;"1989-2003"
"DK";"28.4";0,733052445007661;0;"1989-2003"
"DK";"28.9";1,34961028567124;0;"1989-2003"
"DK";"28.92";0,943698374705298;0;"1989-2003"
"DK";"28.94";0,410181286140926;0;"1989-2003"
"DK";"28.95";0,23135798867857;0;"1989-2003"
"DK";"28.99";1,95127249053791;0;"1989-2003"
"DK";"29.1";0,729981838130326;0;"1989-2003"
"DK";"29.3";0;0;"1989-2003"
"DK";"30";1,41616961909928;0;"1989-2003"
"DK";"31";2,20194777869369;0;"1989-2003"
"DK";"32";1,25153594861266;0;"1989-2003"
"DK";"32.5";2,0507424093528;13,8518518518519;"1989-2003"
"DK";"32.9";1,49571538157967;0;"1989-2003"
"DK";"42.2";0,940738081191743;0;"1989-2003"
"DK";"42.91";0,952089787859056;0;"1989-2003"
"DK";"43";1,40487511933598;0;"1989-2003"
"DK";"62";0,373848481658811;0;"1989-2003"
"DM";"10";0;NA;"1989-2003"
"DM";"10.5";0;NA;"1989-2003"
"DM";"11";0;NA;"1989-2003"
"DM";"12";0;NA;"1989-2003"
"DM";"13";0;NA;"1989-2003"
"DM";"14";0;NA;"1989-2003"
"DM";"15";0;NA;"1989-2003"
"DM";"16";0;NA;"1989-2003"
"DM";"17";0;NA;"1989-2003"
"DM";"18.1";0;NA;"1989-2003"
"DM";"19";0;NA;"1989-2003"
"DM";"20.1";0;NA;"1989-2003"
"DM";"20.2";0;NA;"1989-2003"
"DM";"20.3";0;NA;"1989-2003"
"DM";"20.4";0;NA;"1989-2003"
"DM";"20.42";0;NA;"1989-2003"
"DM";"20.5";0;NA;"1989-2003"
"DM";"20.51";0;NA;"1989-2003"
"DM";"20.6";0;NA;"1989-2003"
"DM";"21";30,7109073493073;NA;"1989-2003"
"DM";"22";0;NA;"1989-2003"
"DM";"22.1";0;NA;"1989-2003"
"DM";"22.2";0;NA;"1989-2003"
"DM";"23";0;NA;"1989-2003"
"DM";"23.1";0;NA;"1989-2003"
"DM";"23.3";0;NA;"1989-2003"
"DM";"23.42";0;NA;"1989-2003"
"DM";"23.5";0;NA;"1989-2003"
"DM";"24";0;NA;"1989-2003"
"DM";"24.46";0;NA;"1989-2003"
"DM";"25.1";0;NA;"1989-2003"
"DM";"25.2";0;NA;"1989-2003"
"DM";"25.3";0;NA;"1989-2003"
"DM";"25.4";0;NA;"1989-2003"
"DM";"25.5";0;NA;"1989-2003"
"DM";"25.6";0;NA;"1989-2003"
"DM";"25.7";0;NA;"1989-2003"
"DM";"25.9";0;NA;"1989-2003"
"DM";"25.94";0;NA;"1989-2003"
"DM";"26.1";0;NA;"1989-2003"
"DM";"26.11";0;NA;"1989-2003"
"DM";"26.2";0;NA;"1989-2003"
"DM";"26.3";0;NA;"1989-2003"
"DM";"26.4";0;NA;"1989-2003"
"DM";"26.5";0;NA;"1989-2003"
"DM";"26.51";0;NA;"1989-2003"
"DM";"26.52";0;NA;"1989-2003"
"DM";"26.6";0;NA;"1989-2003"
"DM";"26.7";0;NA;"1989-2003"
"DM";"26.8";0;NA;"1989-2003"
"DM";"27.1";0;NA;"1989-2003"
"DM";"27.12";0;NA;"1989-2003"
"DM";"27.2";0;NA;"1989-2003"
"DM";"27.3";0;NA;"1989-2003"
"DM";"27.33";0;NA;"1989-2003"
"DM";"27.4";0;NA;"1989-2003"
"DM";"27.5";0;NA;"1989-2003"
"DM";"27.9";0;NA;"1989-2003"
"DM";"28.1";0;NA;"1989-2003"
"DM";"28.11";0;NA;"1989-2003"
"DM";"28.14";0;NA;"1989-2003"
"DM";"28.21";0;NA;"1989-2003"
"DM";"28.22";0;NA;"1989-2003"
"DM";"28.23";0;NA;"1989-2003"
"DM";"28.25";0;NA;"1989-2003"
"DM";"28.29";0;NA;"1989-2003"
"DM";"28.3";0;NA;"1989-2003"
"DM";"28.4";0;NA;"1989-2003"
"DM";"28.9";0;NA;"1989-2003"
"DM";"28.92";0;NA;"1989-2003"
"DM";"28.94";0;NA;"1989-2003"
"DM";"28.95";0;NA;"1989-2003"
"DM";"28.99";0;NA;"1989-2003"
"DM";"29.1";0;NA;"1989-2003"
"DM";"29.3";0;NA;"1989-2003"
"DM";"30";0;NA;"1989-2003"
"DM";"31";0;NA;"1989-2003"
"DM";"32";0;NA;"1989-2003"
"DM";"32.5";0;NA;"1989-2003"
"DM";"32.9";0;NA;"1989-2003"
"DM";"42.2";0;NA;"1989-2003"
"DM";"42.91";0;NA;"1989-2003"
"DM";"43";0;NA;"1989-2003"
"DM";"62";0;NA;"1989-2003"
"DO";"10";4,17911960449832;NA;"1989-2003"
"DO";"10.5";0;NA;"1989-2003"
"DO";"11";0;NA;"1989-2003"
"DO";"12";0;NA;"1989-2003"
"DO";"13";0;NA;"1989-2003"
"DO";"14";25,70118501307;NA;"1989-2003"
"DO";"15";31,9554735405216;NA;"1989-2003"
"DO";"16";0;NA;"1989-2003"
"DO";"17";0;NA;"1989-2003"
"DO";"18.1";0;NA;"1989-2003"
"DO";"19";0;NA;"1989-2003"
"DO";"20.1";0,86775502663206;NA;"1989-2003"
"DO";"20.2";0;NA;"1989-2003"
"DO";"20.3";0;NA;"1989-2003"
"DO";"20.4";0;NA;"1989-2003"
"DO";"20.42";0;NA;"1989-2003"
"DO";"20.5";0;NA;"1989-2003"
"DO";"20.51";0;NA;"1989-2003"
"DO";"20.6";0;NA;"1989-2003"
"DO";"21";5,58380133623769;NA;"1989-2003"
"DO";"22";0;NA;"1989-2003"
"DO";"22.1";0;NA;"1989-2003"
"DO";"22.2";0;NA;"1989-2003"
"DO";"23";0;NA;"1989-2003"
"DO";"23.1";0;NA;"1989-2003"
"DO";"23.3";0;NA;"1989-2003"
"DO";"23.42";0;NA;"1989-2003"
"DO";"23.5";0;NA;"1989-2003"
"DO";"24";0;NA;"1989-2003"
"DO";"24.46";0;NA;"1989-2003"
"DO";"25.1";0;NA;"1989-2003"
"DO";"25.2";0;NA;"1989-2003"
"DO";"25.3";0;NA;"1989-2003"
"DO";"25.4";0;NA;"1989-2003"
"DO";"25.5";0;NA;"1989-2003"
"DO";"25.6";0;NA;"1989-2003"
"DO";"25.7";0;NA;"1989-2003"
"DO";"25.9";0;NA;"1989-2003"
"DO";"25.94";0;NA;"1989-2003"
"DO";"26.1";0;NA;"1989-2003"
"DO";"26.11";0;NA;"1989-2003"
"DO";"26.2";0;NA;"1989-2003"
"DO";"26.3";0;NA;"1989-2003"
"DO";"26.4";0;NA;"1989-2003"
"DO";"26.5";0;NA;"1989-2003"
"DO";"26.51";0;NA;"1989-2003"
"DO";"26.52";0;NA;"1989-2003"
"DO";"26.6";0;NA;"1989-2003"
"DO";"26.7";0;NA;"1989-2003"
"DO";"26.8";0;NA;"1989-2003"
"DO";"27.1";0;NA;"1989-2003"
"DO";"27.12";0;NA;"1989-2003"
"DO";"27.2";0;NA;"1989-2003"
"DO";"27.3";0;NA;"1989-2003"
"DO";"27.33";0;NA;"1989-2003"
"DO";"27.4";0;NA;"1989-2003"
"DO";"27.5";1,93510673473244;NA;"1989-2003"
"DO";"27.9";0;NA;"1989-2003"
"DO";"28.1";0;NA;"1989-2003"
"DO";"28.11";0;NA;"1989-2003"
"DO";"28.14";0;NA;"1989-2003"
"DO";"28.21";0;NA;"1989-2003"
"DO";"28.22";0;NA;"1989-2003"
"DO";"28.23";0;NA;"1989-2003"
"DO";"28.25";0;NA;"1989-2003"
"DO";"28.29";0;NA;"1989-2003"
"DO";"28.3";0;NA;"1989-2003"
"DO";"28.4";0;NA;"1989-2003"
"DO";"28.9";0;NA;"1989-2003"
"DO";"28.92";0;NA;"1989-2003"
"DO";"28.94";0;NA;"1989-2003"
"DO";"28.95";0;NA;"1989-2003"
"DO";"28.99";0;NA;"1989-2003"
"DO";"29.1";0,973855013666452;NA;"1989-2003"
"DO";"29.3";0;NA;"1989-2003"
"DO";"30";4,70805830831816;NA;"1989-2003"
"DO";"31";0;NA;"1989-2003"
"DO";"32";0;NA;"1989-2003"
"DO";"32.5";14,7558943248728;NA;"1989-2003"
"DO";"32.9";0;NA;"1989-2003"
"DO";"42.2";0;NA;"1989-2003"
"DO";"42.91";0;NA;"1989-2003"
"DO";"43";0;NA;"1989-2003"
"DO";"62";5,40499543725957;NA;"1989-2003"
"DZ";"10";0;NA;"1989-2003"
"DZ";"10.5";0;NA;"1989-2003"
"DZ";"11";0;NA;"1989-2003"
"DZ";"12";0;NA;"1989-2003"
"DZ";"13";0;NA;"1989-2003"
"DZ";"14";0;NA;"1989-2003"
"DZ";"15";0;NA;"1989-2003"
"DZ";"16";0;NA;"1989-2003"
"DZ";"17";0;NA;"1989-2003"
"DZ";"18.1";0;NA;"1989-2003"
"DZ";"19";0;NA;"1989-2003"
"DZ";"20.1";0,73425425330405;NA;"1989-2003"
"DZ";"20.2";0;NA;"1989-2003"
"DZ";"20.3";0;NA;"1989-2003"
"DZ";"20.4";0;NA;"1989-2003"
"DZ";"20.42";0;NA;"1989-2003"
"DZ";"20.5";0;NA;"1989-2003"
"DZ";"20.51";0;NA;"1989-2003"
"DZ";"20.6";0;NA;"1989-2003"
"DZ";"21";0;NA;"1989-2003"
"DZ";"22";2,69873604415123;NA;"1989-2003"
"DZ";"22.1";0;NA;"1989-2003"
"DZ";"22.2";0;NA;"1989-2003"
"DZ";"23";0;NA;"1989-2003"
"DZ";"23.1";0;NA;"1989-2003"
"DZ";"23.3";0;NA;"1989-2003"
"DZ";"23.42";0;NA;"1989-2003"
"DZ";"23.5";0;NA;"1989-2003"
"DZ";"24";0;NA;"1989-2003"
"DZ";"24.46";0;NA;"1989-2003"
"DZ";"25.1";0;NA;"1989-2003"
"DZ";"25.2";0;NA;"1989-2003"
"DZ";"25.3";0;NA;"1989-2003"
"DZ";"25.4";0;NA;"1989-2003"
"DZ";"25.5";0;NA;"1989-2003"
"DZ";"25.6";0;NA;"1989-2003"
"DZ";"25.7";2,41008809200091;NA;"1989-2003"
"DZ";"25.9";0;NA;"1989-2003"
"DZ";"25.94";0;NA;"1989-2003"
"DZ";"26.1";0,258845101958243;NA;"1989-2003"
"DZ";"26.11";0;NA;"1989-2003"
"DZ";"26.2";0;NA;"1989-2003"
"DZ";"26.3";0,446423488641446;NA;"1989-2003"
"DZ";"26.4";0;NA;"1989-2003"
"DZ";"26.5";0,943426509069943;NA;"1989-2003"
"DZ";"26.51";0;NA;"1989-2003"
"DZ";"26.52";16,1652417592856;NA;"1989-2003"
"DZ";"26.6";0;NA;"1989-2003"
"DZ";"26.7";0;NA;"1989-2003"
"DZ";"26.8";0;NA;"1989-2003"
"DZ";"27.1";0;NA;"1989-2003"
"DZ";"27.12";0;NA;"1989-2003"
"DZ";"27.2";5,07876083744945;NA;"1989-2003"
"DZ";"27.3";0;NA;"1989-2003"
"DZ";"27.33";1,40551646100732;NA;"1989-2003"
"DZ";"27.4";0;NA;"1989-2003"
"DZ";"27.5";2,45609700946809;NA;"1989-2003"
"DZ";"27.9";0;NA;"1989-2003"
"DZ";"28.1";2,42153420349559;NA;"1989-2003"
"DZ";"28.11";0;NA;"1989-2003"
"DZ";"28.14";0;NA;"1989-2003"
"DZ";"28.21";0;NA;"1989-2003"
"DZ";"28.22";0;NA;"1989-2003"
"DZ";"28.23";0,904970192670748;NA;"1989-2003"
"DZ";"28.25";0;NA;"1989-2003"
"DZ";"28.29";2,78703533101587;NA;"1989-2003"
"DZ";"28.3";1,34840573049555;NA;"1989-2003"
"DZ";"28.4";0;NA;"1989-2003"
"DZ";"28.9";0,396618390140215;NA;"1989-2003"
"DZ";"28.92";0;NA;"1989-2003"
"DZ";"28.94";3,59618554522401;NA;"1989-2003"
"DZ";"28.95";0;NA;"1989-2003"
"DZ";"28.99";0;NA;"1989-2003"
"DZ";"29.1";1,23604674811511;NA;"1989-2003"
"DZ";"29.3";0;NA;"1989-2003"
"DZ";"30";5,97561246824997;NA;"1989-2003"
"DZ";"31";0;NA;"1989-2003"
"DZ";"32";0;NA;"1989-2003"
"DZ";"32.5";8,11574187868004;NA;"1989-2003"
"DZ";"32.9";0;NA;"1989-2003"
"DZ";"42.2";12,3716103235187;NA;"1989-2003"
"DZ";"42.91";0;NA;"1989-2003"
"DZ";"43";1,04381122377;NA;"1989-2003"
"DZ";"62";0;NA;"1989-2003"
"EC";"10";31,2251200637988;NA;"1989-2003"
"EC";"10.5";0;NA;"1989-2003"
"EC";"11";0;NA;"1989-2003"
"EC";"12";0;NA;"1989-2003"
"EC";"13";0;NA;"1989-2003"
"EC";"14";0;NA;"1989-2003"
"EC";"15";0;NA;"1989-2003"
"EC";"16";0;NA;"1989-2003"
"EC";"17";0;NA;"1989-2003"
"EC";"18.1";0;NA;"1989-2003"
"EC";"19";0;NA;"1989-2003"
"EC";"20.1";0,720400399468125;NA;"1989-2003"
"EC";"20.2";0;NA;"1989-2003"
"EC";"20.3";0;NA;"1989-2003"
"EC";"20.4";0;NA;"1989-2003"
"EC";"20.42";0;NA;"1989-2003"
"EC";"20.5";0;NA;"1989-2003"
"EC";"20.51";0;NA;"1989-2003"
"EC";"20.6";0;NA;"1989-2003"
"EC";"21";1,7383532461872;NA;"1989-2003"
"EC";"22";0;NA;"1989-2003"
"EC";"22.1";0;NA;"1989-2003"
"EC";"22.2";0;NA;"1989-2003"
"EC";"23";0;NA;"1989-2003"
"EC";"23.1";0;NA;"1989-2003"
"EC";"23.3";0;NA;"1989-2003"
"EC";"23.42";0;NA;"1989-2003"
"EC";"23.5";0;NA;"1989-2003"
"EC";"24";1,49759357211786;NA;"1989-2003"
"EC";"24.46";0;NA;"1989-2003"
"EC";"25.1";0;NA;"1989-2003"
"EC";"25.2";18,2670368688328;NA;"1989-2003"
"EC";"25.3";0;NA;"1989-2003"
"EC";"25.4";0;NA;"1989-2003"
"EC";"25.5";0;NA;"1989-2003"
"EC";"25.6";0;NA;"1989-2003"
"EC";"25.7";0;NA;"1989-2003"
"EC";"25.9";0;NA;"1989-2003"
"EC";"25.94";0;NA;"1989-2003"
"EC";"26.1";0,253961232109974;NA;"1989-2003"
"EC";"26.11";0;NA;"1989-2003"
"EC";"26.2";0,645398490035069;NA;"1989-2003"
"EC";"26.3";0;NA;"1989-2003"
"EC";"26.4";0;NA;"1989-2003"
"EC";"26.5";0;NA;"1989-2003"
"EC";"26.51";0;NA;"1989-2003"
"EC";"26.52";0;NA;"1989-2003"
"EC";"26.6";5,31518900360156;NA;"1989-2003"
"EC";"26.7";0;NA;"1989-2003"
"EC";"26.8";0;NA;"1989-2003"
"EC";"27.1";0;NA;"1989-2003"
"EC";"27.12";0;NA;"1989-2003"
"EC";"27.2";0;NA;"1989-2003"
"EC";"27.3";0;NA;"1989-2003"
"EC";"27.33";1,37899728249775;NA;"1989-2003"
"EC";"27.4";0;NA;"1989-2003"
"EC";"27.5";0;NA;"1989-2003"
"EC";"27.9";0;NA;"1989-2003"
"EC";"28.1";1,18792243945067;NA;"1989-2003"
"EC";"28.11";0;NA;"1989-2003"
"EC";"28.14";0;NA;"1989-2003"
"EC";"28.21";0;NA;"1989-2003"
"EC";"28.22";0;NA;"1989-2003"
"EC";"28.23";0,295965094458358;NA;"1989-2003"
"EC";"28.25";0;NA;"1989-2003"
"EC";"28.29";0;NA;"1989-2003"
"EC";"28.3";1,32296411293903;NA;"1989-2003"
"EC";"28.4";0;NA;"1989-2003"
"EC";"28.9";0,778270048577025;NA;"1989-2003"
"EC";"28.92";0;NA;"1989-2003"
"EC";"28.94";0;NA;"1989-2003"
"EC";"28.95";0;NA;"1989-2003"
"EC";"28.99";0;NA;"1989-2003"
"EC";"29.1";0,808483407572149;NA;"1989-2003"
"EC";"29.3";0;NA;"1989-2003"
"EC";"30";0;NA;"1989-2003"
"EC";"31";2,88440185510905;NA;"1989-2003"
"EC";"32";6,99063022509817;NA;"1989-2003"
"EC";"32.5";1,22501764206491;NA;"1989-2003"
"EC";"32.9";0;NA;"1989-2003"
"EC";"42.2";0;NA;"1989-2003"
"EC";"42.91";0;NA;"1989-2003"
"EC";"43";1,02411667237812;NA;"1989-2003"
"EC";"62";2,24358301169265;NA;"1989-2003"
"EE";"10";1,26620609287019;NA;"1989-2003"
"EE";"10.5";7,18345249716381;NA;"1989-2003"
"EE";"11";1,38322064394788;NA;"1989-2003"
"EE";"12";0;NA;"1989-2003"
"EE";"13";1,06448708440343;NA;"1989-2003"
"EE";"14";0;NA;"1989-2003"
"EE";"15";0;NA;"1989-2003"
"EE";"16";0;NA;"1989-2003"
"EE";"17";1,35421621733711;NA;"1989-2003"
"EE";"18.1";0;NA;"1989-2003"
"EE";"19";11,5740223637544;NA;"1989-2003"
"EE";"20.1";2,32242316997624;NA;"1989-2003"
"EE";"20.2";0,734742147870449;NA;"1989-2003"
"EE";"20.3";1,63110821494095;NA;"1989-2003"
"EE";"20.4";0,543603788024052;NA;"1989-2003"
"EE";"20.42";0,367218309843081;NA;"1989-2003"
"EE";"20.5";3,20164122568264;NA;"1989-2003"
"EE";"20.51";8,81645016278267;NA;"1989-2003"
"EE";"20.6";0;NA;"1989-2003"
"EE";"21";0,84590104405131;NA;"1989-2003"
"EE";"22";0,644227732039162;NA;"1989-2003"
"EE";"22.1";17,6772949832295;NA;"1989-2003"
"EE";"22.2";1,49160695716609;NA;"1989-2003"
"EE";"23";0,141625436221669;NA;"1989-2003"
"EE";"23.1";0,263234991391015;NA;"1989-2003"
"EE";"23.3";0,435760055260146;NA;"1989-2003"
"EE";"23.42";0;NA;"1989-2003"
"EE";"23.5";2,52433673331425;NA;"1989-2003"
"EE";"24";1,82186211145172;NA;"1989-2003"
"EE";"24.46";0;NA;"1989-2003"
"EE";"25.1";1,91646846750461;NA;"1989-2003"
"EE";"25.2";2,96297767114963;NA;"1989-2003"
"EE";"25.3";0;NA;"1989-2003"
"EE";"25.4";11,4043862637455;NA;"1989-2003"
"EE";"25.5";1,30300307516876;NA;"1989-2003"
"EE";"25.6";4,65128055686789;NA;"1989-2003"
"EE";"25.7";0,671210455614637;NA;"1989-2003"
"EE";"25.9";0;NA;"1989-2003"
"EE";"25.94";0;NA;"1989-2003"
"EE";"26.1";0,154475271252815;NA;"1989-2003"
"EE";"26.11";0;NA;"1989-2003"
"EE";"26.2";0,0654286916064626;NA;"1989-2003"
"EE";"26.3";0,186493668552586;NA;"1989-2003"
"EE";"26.4";0,245870171538754;NA;"1989-2003"
"EE";"26.5";1,59523533668292;NA;"1989-2003"
"EE";"26.51";1,56350338847115;NA;"1989-2003"
"EE";"26.52";0,643146573437531;NA;"1989-2003"
"EE";"26.6";1,93982031730523;NA;"1989-2003"
"EE";"26.7";0,267321126359586;NA;"1989-2003"
"EE";"26.8";1,2945818154761;NA;"1989-2003"
"EE";"27.1";0,885506288233657;NA;"1989-2003"
"EE";"27.12";0,427100932284689;NA;"1989-2003"
"EE";"27.2";0,101031202581244;NA;"1989-2003"
"EE";"27.3";0;NA;"1989-2003"
"EE";"27.33";0,111839106308157;NA;"1989-2003"
"EE";"27.4";0;NA;"1989-2003"
"EE";"27.5";0,325725693681053;NA;"1989-2003"
"EE";"27.9";0,981524352322906;NA;"1989-2003"
"EE";"28.1";1,42105335430843;NA;"1989-2003"
"EE";"28.11";0,957330942225658;NA;"1989-2003"
"EE";"28.14";0;NA;"1989-2003"
"EE";"28.21";0,909328316241608;NA;"1989-2003"
"EE";"28.22";0,386872858340426;NA;"1989-2003"
"EE";"28.23";0,0360049349800144;NA;"1989-2003"
"EE";"28.25";1,12398278631107;NA;"1989-2003"
"EE";"28.29";1,77414949916236;NA;"1989-2003"
"EE";"28.3";1,82401020008886;NA;"1989-2003"
"EE";"28.4";1,79357221181473;NA;"1989-2003"
"EE";"28.9";2,61944142592987;NA;"1989-2003"
"EE";"28.92";2,92600247575037;NA;"1989-2003"
"EE";"28.94";0,143077007155048;NA;"1989-2003"
"EE";"28.95";0;NA;"1989-2003"
"EE";"28.99";2,8164054405284;NA;"1989-2003"
"EE";"29.1";1,01632611984777;NA;"1989-2003"
"EE";"29.3";0;NA;"1989-2003"
"EE";"30";2,37744336915837;NA;"1989-2003"
"EE";"31";0,233930066290405;NA;"1989-2003"
"EE";"32";0,680342895663724;NA;"1989-2003"
"EE";"32.5";1,68896847054397;NA;"1989-2003"
"EE";"32.9";0,611133089354623;NA;"1989-2003"
"EE";"42.2";1,47664208911165;NA;"1989-2003"
"EE";"42.91";1,49446044704074;NA;"1989-2003"
"EE";"43";0,830576643244686;NA;"1989-2003"
"EE";"62";0,0909792652025329;NA;"1989-2003"
"EG";"10";2,18906264997531;NA;"1989-2003"
"EG";"10.5";0;NA;"1989-2003"
"EG";"11";0;NA;"1989-2003"
"EG";"12";0;NA;"1989-2003"
"EG";"13";0;NA;"1989-2003"
"EG";"14";0;NA;"1989-2003"
"EG";"15";0;NA;"1989-2003"
"EG";"16";0;NA;"1989-2003"
"EG";"17";0;NA;"1989-2003"
"EG";"18.1";0;NA;"1989-2003"
"EG";"19";0;NA;"1989-2003"
"EG";"20.1";1,36361504185038;NA;"1989-2003"
"EG";"20.2";10,1619892832453;NA;"1989-2003"
"EG";"20.3";0;NA;"1989-2003"
"EG";"20.4";0;NA;"1989-2003"
"EG";"20.42";0;NA;"1989-2003"
"EG";"20.5";1,38377813557117;NA;"1989-2003"
"EG";"20.51";0;NA;"1989-2003"
"EG";"20.6";0;NA;"1989-2003"
"EG";"21";4,87474719830274;NA;"1989-2003"
"EG";"22";0;NA;"1989-2003"
"EG";"22.1";0;NA;"1989-2003"
"EG";"22.2";0;NA;"1989-2003"
"EG";"23";0;NA;"1989-2003"
"EG";"23.1";0;NA;"1989-2003"
"EG";"23.3";9,04029194007954;NA;"1989-2003"
"EG";"23.42";0;NA;"1989-2003"
"EG";"23.5";0;NA;"1989-2003"
"EG";"24";0,629940153351165;NA;"1989-2003"
"EG";"24.46";0;NA;"1989-2003"
"EG";"25.1";0;NA;"1989-2003"
"EG";"25.2";0;NA;"1989-2003"
"EG";"25.3";0;NA;"1989-2003"
"EG";"25.4";3,9432626578612;NA;"1989-2003"
"EG";"25.5";0;NA;"1989-2003"
"EG";"25.6";0;NA;"1989-2003"
"EG";"25.7";0;NA;"1989-2003"
"EG";"25.9";0;NA;"1989-2003"
"EG";"25.94";0;NA;"1989-2003"
"EG";"26.1";0,427299850851703;NA;"1989-2003"
"EG";"26.11";13,7301090784962;NA;"1989-2003"
"EG";"26.2";0,542954285267597;NA;"1989-2003"
"EG";"26.3";1,19754872349848;NA;"1989-2003"
"EG";"26.4";1,27520759603631;NA;"1989-2003"
"EG";"26.5";0,973376556976925;NA;"1989-2003"
"EG";"26.51";0;NA;"1989-2003"
"EG";"26.52";0;NA;"1989-2003"
"EG";"26.6";0;NA;"1989-2003"
"EG";"26.7";0,396132326702924;NA;"1989-2003"
"EG";"26.8";0;NA;"1989-2003"
"EG";"27.1";1,83707415670062;NA;"1989-2003"
"EG";"27.12";2,21516237498448;NA;"1989-2003"
"EG";"27.2";0;NA;"1989-2003"
"EG";"27.3";0;NA;"1989-2003"
"EG";"27.33";0,580054412479211;NA;"1989-2003"
"EG";"27.4";0;NA;"1989-2003"
"EG";"27.5";0,675751558160534;NA;"1989-2003"
"EG";"27.9";0,783182129722856;NA;"1989-2003"
"EG";"28.1";0,999363322077545;NA;"1989-2003"
"EG";"28.11";0;NA;"1989-2003"
"EG";"28.14";7,18938505773741;NA;"1989-2003"
"EG";"28.21";0;NA;"1989-2003"
"EG";"28.22";0;NA;"1989-2003"
"EG";"28.23";0,746959524109188;NA;"1989-2003"
"EG";"28.25";0;NA;"1989-2003"
"EG";"28.29";1,72530758586697;NA;"1989-2003"
"EG";"28.3";1,11296980929792;NA;"1989-2003"
"EG";"28.4";0,28622696957776;NA;"1989-2003"
"EG";"28.9";0,163683780057866;NA;"1989-2003"
"EG";"28.92";0;NA;"1989-2003"
"EG";"28.94";0;NA;"1989-2003"
"EG";"28.95";0;NA;"1989-2003"
"EG";"28.99";0;NA;"1989-2003"
"EG";"29.1";0,850190884946903;NA;"1989-2003"
"EG";"29.3";0;NA;"1989-2003"
"EG";"30";1,64408385369841;NA;"1989-2003"
"EG";"31";0;NA;"1989-2003"
"EG";"32";0;NA;"1989-2003"
"EG";"32.5";3,09171119187811;NA;"1989-2003"
"EG";"32.9";0,704365915155637;NA;"1989-2003"
"EG";"42.2";0;NA;"1989-2003"
"EG";"42.91";0;NA;"1989-2003"
"EG";"43";1,72311694082667;NA;"1989-2003"
"EG";"62";1,88745872412239;NA;"1989-2003"
"EP";"10";0;NA;"1989-2003"
"EP";"10.5";0;NA;"1989-2003"
"EP";"11";0;NA;"1989-2003"
"EP";"12";0;NA;"1989-2003"
"EP";"13";0;NA;"1989-2003"
"EP";"14";0;NA;"1989-2003"
"EP";"15";0;NA;"1989-2003"
"EP";"16";0;NA;"1989-2003"
"EP";"17";0;NA;"1989-2003"
"EP";"18.1";0;NA;"1989-2003"
"EP";"19";0;NA;"1989-2003"
"EP";"20.1";0;NA;"1989-2003"
"EP";"20.2";0;NA;"1989-2003"
"EP";"20.3";0;NA;"1989-2003"
"EP";"20.4";0;NA;"1989-2003"
"EP";"20.42";0;NA;"1989-2003"
"EP";"20.5";0;NA;"1989-2003"
"EP";"20.51";0;NA;"1989-2003"
"EP";"20.6";0;NA;"1989-2003"
"EP";"21";0;NA;"1989-2003"
"EP";"22";70,167137147932;NA;"1989-2003"
"EP";"22.1";0;NA;"1989-2003"
"EP";"22.2";0;NA;"1989-2003"
"EP";"23";0;NA;"1989-2003"
"EP";"23.1";0;NA;"1989-2003"
"EP";"23.3";0;NA;"1989-2003"
"EP";"23.42";0;NA;"1989-2003"
"EP";"23.5";0;NA;"1989-2003"
"EP";"24";0;NA;"1989-2003"
"EP";"24.46";0;NA;"1989-2003"
"EP";"25.1";0;NA;"1989-2003"
"EP";"25.2";0;NA;"1989-2003"
"EP";"25.3";0;NA;"1989-2003"
"EP";"25.4";0;NA;"1989-2003"
