"ctry_code";"nace2_code";"n_tech_reg"
"AU";26,52;27,2291666666667
"AU";26,6;462,771367521368
"AU";26,7;505,980555555556
"AU";26,8;6,25238095238095
"AU";27,1;446,310119047619
"AU";27,12;230,15
"AU";27,2;101,386904761905
"AU";27,3;49,3559523809524
"AU";27,33;608,370238095238
"AU";27,4;514,420075757576
"AU";27,5;1854,50186147186
"AU";27,9;410,187301587302
"AU";28,1;1353,98125901876
"AU";28,11;121,748611111111
"AU";28,14;230,78455988456
"AU";28,21;22,9722222222222
"AU";28,22;320,134617180205
"AU";28,23;3475,83149369149
"AU";28,25;332,476388888889
"AU";28,29;1408,95714285714
"AU";28,3;1733,84944083694
"AU";28,4;1206,50595238095
"AU";28,9;2994,38601002311
"AU";28,92;345,505555555556
"AU";28,94;82,7206349206349
"AU";28,95;6,01111111111111
"AU";28,99;223,250317460317
"AU";29,1;2134,16428571429
"AU";29,3;33,2888888888889
"AU";30;1007,25797258297
"AU";31;865,543686868687
"AU";32;4319,30229492729
"AU";32,5;5509,49037142809
"AU";32,9;2152,83926767677
"AU";42,2;388,812698412698
"AU";42,91;119,081944444444
"AU";43;3061,16888528139
"AU";62;3687,34486018368
"AW";20,1;1
"AW";22;3,5
"AW";25,7;2
"AW";26,2;0,833333333333333
"AW";27,5;0,5
"AW";28,23;1
"AW";28,29;1
"AW";28,92;0,142857142857143
"AW";32;1,83333333333333
"AW";62;0,333333333333333
"AX";26,1;0,333333333333333
"AX";29,1;0,333333333333333
"AX";30;0,333333333333333
"AZ";10;1
"AZ";10,5;1
"AZ";11;1
"AZ";19;4,53571428571429
"AZ";20,1;18,4714285714286
"AZ";20,3;0,875
"AZ";20,5;0,833333333333333
"AZ";21;2,1
"AZ";22;1
"AZ";23,5;2,16666666666667
"AZ";25,2;0,5
"AZ";26,1;3,7
"AZ";26,11;0,541666666666667
"AZ";26,2;3,19444444444444
"AZ";26,3;3,16666666666667
"AZ";26,4;0,111111111111111
"AZ";26,5;0,654761904761905
"AZ";26,51;3,36011904761905
"AZ";26,6;0,7
"AZ";27,1;0,833333333333333
"AZ";27,12;0,25
"AZ";27,2;0,75
"AZ";27,4;0,666666666666667
"AZ";27,9;0,5
"AZ";28,1;7,48511904761905
"AZ";28,21;0,25
"AZ";28,25;0,25
"AZ";28,29;1,61666666666667
"AZ";28,3;11,2583333333333
"AZ";28,9;23,0483766233766
"AZ";28,92;0,875
"AZ";28,99;0,333333333333333
"AZ";29,1;3,01111111111111
"AZ";30;1,9
"AZ";32;2,15277777777778
"AZ";32,5;17,3135281385281
"AZ";32,9;0,8
"AZ";42,2;0,958333333333333
"AZ";42,91;20,7134920634921
"AZ";43;19,8931818181818
"AZ";62;2
"BA";10;0,111111111111111
"BA";20,1;0,833333333333333
"BA";20,42;0,333333333333333
"BA";20,51;0,25
"BA";21;3,58333333333333
"BA";22,2;0,333333333333333
"BA";25,2;0,583333333333333
"BA";25,4;0,25
"BA";25,7;1
"BA";26,1;0,5
"BA";26,2;1,29166666666667
"BA";26,3;2,925
"BA";26,5;2,225
"BA";26,51;1,625
"BA";26,7;1
"BA";27,1;1
"BA";27,12;3,5
"BA";27,5;1
"BA";27,9;0,1
"BA";28,1;10,0833333333333
"BA";28,22;0,333333333333333
"BA";28,23;0,5
"BA";28,29;1
"BA";28,3;1,25
"BA";28,4;1,0952380952381
"BA";28,9;0,319444444444444
"BA";29,1;3,83333333333333
"BA";30;0,0833333333333333
"BA";32;1,03571428571429
"BA";32,5;2,28571428571429
"BA";32,9;0,291666666666667
"BA";42,91;2,5
"BA";43;0,5
"BA";62;1,83333333333333
"BB";10;0,166666666666667
"BB";11;1
"BB";13;0,333333333333333
"BB";14;0,5
"BB";15;0,5
"BB";16;1
"BB";18,1;2
"BB";19;2,5
"BB";20,1;0,666666666666667
"BB";20,2;0,5
"BB";20,4;0,166666666666667
"BB";20,42;0,166666666666667
"BB";21;2,7
"BB";24;0,333333333333333
"BB";25,1;0,5
"BB";25,4;0,25
"BB";25,7;0,5
"BB";26,1;2,83333333333333
"BB";26,2;13,6333333333333
"BB";26,3;5,61666666666667
"BB";26,4;0,5
"BB";26,5;1
"BB";26,51;0,5
"BB";26,52;0,666666666666667
"BB";26,7;0,433333333333333
"BB";27,33;0,833333333333333
"BB";27,5;1,66666666666667
"BB";27,9;0,833333333333333
"BB";28,1;2,25
"BB";28,14;0,5
"BB";28,23;0,933333333333333
"BB";28,3;0,25
"BB";28,4;0,5
"BB";28,9;6,75
"BB";28,94;0,166666666666667
"BB";32;4,5
"BB";32,5;6,91666666666667
"BB";32,9;5,25
"BB";43;0,166666666666667
"BB";62;4,16666666666667
"BC";26,2;0,2
"BC";32,5;0,333333333333333
"BD";10;2,36805555555556
"BD";13;0,25
"BD";18,1;0,125
"BD";19;0,114285714285714
"BD";20,1;10,4857142857143
"BD";20,2;1,02638888888889
"BD";20,3;0,222222222222222
"BD";20,4;0,939484126984127
"BD";20,42;0,564484126984127
"BD";20,5;0,0666666666666667
"BD";21;23,2907106782107
"BD";22;0,1
"BD";22,2;0,1
"BD";23,1;0,5
"BD";23,5;0,35
"BD";24;0,233333333333333
"BD";26,1;5,13690476190476
"BD";26,11;1,34642857142857
"BD";26,2;16,098556998557
"BD";26,3;28,9886724386724
"BD";26,4;0,458333333333333
"BD";26,5;13,0906204906205
"BD";26,51;0,527777777777778
"BD";26,6;0,1
"BD";26,7;3,4047619047619
"BD";27,1;0,666666666666667
"BD";27,12;2,33333333333333
"BD";27,2;1,28928571428571
"BD";27,3;0,216666666666667
"BD";28,1;2,66666666666667
"BD";28,23;1,625
"BD";28,29;1,77142857142857
"BD";28,3;0,833333333333333
"BD";28,4;0,68452380952381
"BD";28,9;1,425
"BD";28,94;0,25
"BD";28,99;0,25
"BD";29,1;1,66666666666667
"BD";29,3;0,25
"BD";31;1
"BD";32;0,333333333333333
"BD";32,5;2
"BD";32,9;1,41071428571429
"BD";62;5,44047619047619
"BE";10;272,317023013219
"BE";10,5;0,833333333333333
"BE";11;35,0543650793651
"BE";12;6,65456349206349
"BE";13;49,0292002433384
"BE";14;20,9111111111111
"BE";15;15,875
"BE";16;11,7916666666667
"BE";17;24,7328643578644
"BE";18,1;110,652777777778
"BE";19;42,7709139009139
"BE";20,1;1225,38308544387
"BE";20,2;68,9072845804989
"BE";20,3;171,963333934584
"BE";20,4;362,194889230277
"BE";20,42;33,8989380196523
"BE";20,5;108,604172507387
"BE";20,51;2,08333333333333
"BE";20,6;18,8340367965368
"BE";21;1111,53807554718
"BE";22;424,451369047619
"BE";22,1;1,53888888888889
"BE";22,2;23,828869047619
"BE";23;208,672597402597
"BE";23,1;80,617619047619
"BE";23,3;23,2644444444444
"BE";23,42;7,17619047619048
"BE";23,5;72,8824206349206
"BE";24;110,344350649351
"BE";25,1;14,7511111111111
"BE";25,2;26,9
