"ctry_code";"nace2_code";"n_tech_reg"
"AZ";27,1;6
"AZ";27,2;2
"AZ";27,33;4
"AZ";27,5;4,83333333333333
"AZ";27,9;7,5
"AZ";28,1;20,3095238095238
"AZ";28,11;4,5
"AZ";28,21;1
"AZ";28,23;0,333333333333333
"AZ";28,25;1,25
"AZ";28,29;23,5833333333333
"AZ";28,3;28,9448412698413
"AZ";28,4;21
"AZ";28,9;38,7905483405483
"AZ";28,99;2
"AZ";29,1;25,8333333333333
"AZ";30;14,3333333333333
"AZ";31;1
"AZ";32;2,5
"AZ";32,5;32,8833333333333
"AZ";32,9;3,8
"AZ";42,2;0,25
"AZ";42,91;1
"AZ";43;5,75
"BA";20,1;1,5
"BA";25,2;0,5
"BA";26,3;0,5
"BA";26,51;1
"BA";27,5;1
"BA";28,1;7
"BA";28,25;0,5
"BA";28,29;1
"BA";28,9;0,5
"BA";29,1;2
"BA";32;4
"BA";32,5;1
"BA";42,91;0,5
"BB";17;0,125
"BB";20,1;1,5
"BB";20,4;0,125
"BB";20,5;0,125
"BB";21;1,45833333333333
"BB";22;1,33333333333333
"BB";23,5;0,333333333333333
"BB";24;2
"BB";25,1;0,333333333333333
"BB";25,2;1
"BB";26,1;0,0625
"BB";26,2;0,229166666666667
"BB";26,3;1,0625
"BB";26,4;1
"BB";26,7;1
"BB";27,9;1
"BB";28,21;0,333333333333333
"BB";28,23;0,0625
"BB";28,29;0,125
"BB";28,3;1
"BB";28,9;3,45833333333333
"BB";31;2
"BB";32;0,833333333333333
"BB";32,5;3
"BB";32,9;0,333333333333333
"BB";43;1
"BB";62;0,166666666666667
"BD";20,1;0,5
"BD";20,4;0,1
"BD";20,42;0,1
"BD";21;0,5
"BD";23,3;0,333333333333333
"BD";23,5;0,5
"BD";26,1;0,05
"BD";26,2;1,01388888888889
"BD";26,3;0,763888888888889
"BD";26,5;0,25
"BD";28,23;0,0555555555555556
"BD";28,29;0,25
"BD";28,92;0,342857142857143
"BD";29,1;0,0833333333333333
"BD";30;1
"BD";31;0,166666666666667
"BD";32,5;0,166666666666667
"BE";10;212,091040903541
"BE";10,5;2,5
"BE";11;14,3805555555556
"BE";12;2,5
"BE";13;93,1911417020695
"BE";14;10,4111111111111
"BE";15;6,66666666666667
"BE";16;10,9805555555556
"BE";17;37,1452380952381
"BE";18,1;227,675
"BE";19;64,9730867346939
"BE";20,1;1526,58325886085
"BE";20,2;83,1369047619048
"BE";20,3;104,657341269841
"BE";20,4;673,693302996657
"BE";20,42;26,2512988400488
"BE";20,5;133,27036306947
"BE";20,51;10,6166666666667
"BE";20,6;13,6376984126984
"BE";21;1225,66837176712
"BE";22;320,903665223665
"BE";22,1;4,01587301587302
"BE";22,2;26,5847222222222
"BE";23;126,115582010582
"BE";23,1;135,797724867725
"BE";23,3;23,6
"BE";23,42;9,42857142857143
"BE";23,5;66,9013888888889
"BE";24;215,131746031746
"BE";24,46;0,5
"BE";25,1;27,8232142857143
"BE";25,2;15,7083333333333
"BE";25,3;16,8333333333333
"BE";25,4;25,6777777777778
"BE";25,5;9,86388888888889
"BE";25,6;33,7311507936508
"BE";25,7;132,093981481481
"BE";25,9;36,3833333333333
