"ctry_code";"nace2_code";"n_tech_reg"
"CA";25,2;91,7833333333333
"CA";25,3;82,6166666666667
"CA";25,4;171,916666666667
"CA";25,5;39,0777777777778
"CA";25,6;112,041666666667
"CA";25,7;778,930753968254
"CA";25,9;244,791666666667
"CA";25,94;92,0111111111111
"CA";26,1;960,680595238095
"CA";26,11;3,33333333333333
"CA";26,2;1138,88317460317
"CA";26,3;3002,0625
"CA";26,4;188,283333333333
"CA";26,5;1956,47619047619
"CA";26,51;482,577777777778
"CA";26,52;62,3333333333333
"CA";26,6;153,65
"CA";26,7;655,996031746032
"CA";26,8;62,65
"CA";27,1;307,113888888889
"CA";27,12;151,141666666667
"CA";27,2;272,479404761905
"CA";27,3;188,15619047619
"CA";27,33;895,15
"CA";27,4;200,766666666667
"CA";27,5;1689,22222222222
"CA";27,9;411,361111111111
"CA";28,1;1918,96091269841
"CA";28,11;208,25
"CA";28,14;185,672222222222
"CA";28,21;144,055555555556
"CA";28,22;370,883333333333
"CA";28,23;974,597817460317
"CA";28,25;412,758333333333
"CA";28,29;2209,0231990232
"CA";28,3;1978,61944444444
"CA";28,4;1991,06091269841
"CA";28,9;4104,33946886447
"CA";28,92;158,131746031746
"CA";28,94;292,597751322751
"CA";28,95;97,1083333333333
"CA";28,99;511,706746031746
"CA";29,1;2328,25238095238
"CA";29,3;5,57222222222222
"CA";30;1156,21388888889
"CA";31;832,108333333333
"CA";32;2730,54841269841
"CA";32,5;2011,23669108669
"CA";32,9;1766,66388888889
"CA";42,2;91
"CA";42,91;151,95
"CA";43;1671,775
"CA";62;239,009237984238
"CC";11;1
"CD";21;0,125
"CD";26,5;0,125
"CF";21;0,142857142857143
"CF";26,3;1
"CG";14;0,0833333333333333
"CG";20,1;1
"CG";21;1
"CG";26,1;0,0833333333333333
"CG";27,33;0,0833333333333333
"CG";28,94;0,0833333333333333
"CH";10;845,749149659864
"CH";10,5;157,059523809524
"CH";11;84,7777210884354
"CH";12;212,369047619048
"CH";13;629,918597883598
"CH";14;296,098412698413
"CH";15;286,333333333333
"CH";16;118,85
"CH";17;337,616468253968
"CH";18,1;251,344166666667
"CH";19;66,7678571428571
"CH";20,1;5731,62811097632
"CH";20,2;528,285507455507
"CH";20,3;177,887685185185
"CH";20,4;327,114522435237
"CH";20,42;147,486173469388
"CH";20,5;344,980498866213
"CH";20,51;164,663888888889
"CH";20,6;65,2047619047619
"CH";21;4297,73045002616
"CH";22;1103,43353174603
"CH";22,1;1,58333333333333
"CH";22,2;91,8224206349206
"CH";23;180,480952380952
"CH";23,1;142,72744047619
"CH";23,3;171,592857142857
"CH";23,42;118,083333333333
"CH";23,5;258,546825396825
"CH";24;984,039345238095
"CH";24,46;1,41666666666667
