"ctry_code";"nace2_code";"n_tech_reg"
"CN";28,94;122,29
"CN";28,95;19,4566666666667
"CN";28,99;143,5
"CN";29,1;436,529564821144
"CN";29,3;0,446231487810435
"CN";30;307,362898154477
"CN";31;65,5
"CN";32;469,880952380952
"CN";32,5;405
"CN";32,9;197,862898154477
"CN";42,2;24,8333333333333
"CN";42,91;37
"CN";43;200,016666666667
"CO";10;1,5
"CO";13;1
"CO";15;2,5
"CO";17;0,25
"CO";20,1;11,1045634920635
"CO";20,2;2,47123015873016
"CO";20,5;2,25
"CO";21;7,04206349206349
"CO";22;1
"CO";23;0,25
"CO";23,3;0,25
"CO";23,5;3,25
"CO";25,2;0,333333333333333
"CO";25,7;2
"CO";26,1;0,75
"CO";26,2;0,5
"CO";26,3;2
"CO";26,5;0,5
"CO";26,51;0,5
"CO";27,1;6,08333333333333
"CO";27,2;2
"CO";27,5;1,5
"CO";28,1;3,33333333333333
"CO";28,11;0,5
"CO";28,22;8
"CO";28,23;3
"CO";28,25;0,333333333333333
"CO";28,29;1,75
"CO";28,3;1,3125
"CO";28,4;2
"CO";28,9;2,5
"CO";28,94;1,5
"CO";28,99;1,25
"CO";29,1;3,5
"CO";30;0,5
"CO";31;0,5
"CO";32;3
"CO";32,5;8,97916666666667
"CO";32,9;10
"CO";43;2
"CR";10;1,5
"CR";17;2
"CR";18,1;1
"CR";20,1;0,75
"CR";20,51;6,5
"CR";21;0,5
"CR";22;0,5
"CR";25,9;0,5
"CR";26,1;0,333333333333333
"CR";26,2;1
"CR";26,4;0,333333333333333
"CR";26,5;4,33333333333333
"CR";26,51;1
"CR";26,6;2
"CR";28,1;2,5
"CR";28,11;0,25
"CR";28,9;4,5
"CR";29,1;0,5
"CR";31;0,5
"CR";32;0,5
"CR";32,5;2
"CR";32,9;1
"CR";42,2;0,5
"CR";43;2
"CS";10;12,25
"CS";11;4,5
"CS";13;4,25
"CS";16;1
"CS";17;1,5
"CS";19;1
"CS";20,1;64,3293650793651
"CS";20,2;4
