"ctry_code";"nace2_code";"n_tech_reg"
"BD";29,1;1,75
"BD";29,3;0,25
"BD";30;3
"BD";31;1,66666666666667
"BD";32;0,833333333333333
"BD";32,5;2,16666666666667
"BD";32,9;1,41071428571429
"BD";62;5,44047619047619
"BE";10;604,428302011998
"BE";10,5;11,0416666666667
"BE";11;64,0182539682539
"BE";12;16,1545634920635
"BE";13;219,314786389852
"BE";14;47,8222222222223
"BE";15;35,0416666666667
"BE";16;39,8888888888889
"BE";17;93,8558802308802
"BE";18,1;377,65119047619
"BE";19;163,13368317529
"BE";20,1;4084,76614589202
"BE";20,2;232,755300453515
"BE";20,3;323,048452982203
"BE";20,4;1211,9429541317
"BE";20,42;69,5982527327171
"BE";20,5;356,260646687969
"BE";20,51;41,5750000000001
"BE";20,6;40,9161796536796
"BE";21;3323,42549493336
"BE";22;976,570907287158
"BE";22,1;8,77698412698413
"BE";22,2;65,3955357142857
"BE";23;396,595123857624
"BE";23,1;386,564947089947
"BE";23,3;86,3852777777779
"BE";23,42;23,1047619047619
"BE";23,5;228,801865079365
"BE";24;795,95943001443
"BE";24,46;2,33333333333333
"BE";25,1;101,31876984127
"BE";25,2;71,725
"BE";25,3;102,675
"BE";25,4;97,1777777777777
"BE";25,5;36,0120490620491
"BE";25,6;110,456852869353
"BE";25,7;449,713783068783
"BE";25,9;125,279166666667
"BE";25,94;28,7166666666667
"BE";26,1;1682,70082167449
"BE";26,11;46,2680375180375
"BE";26,2;1332,01587222719
"BE";26,3;3274,92978459406
"BE";26,4;189,143073593074
"BE";26,5;1454,90917836549
"BE";26,51;232,31251984127
"BE";26,52;25,25
"BE";26,6;352,9863997114
"BE";26,7;461,444377705628
"BE";26,8;727,685786435787
"BE";27,1;133,533928571429
"BE";27,12;108,39119047619
"BE";27,2;103,447619047619
"BE";27,3;88,0112290487291
"BE";27,33;546,209047619047
"BE";27,4;151,899801587302
"BE";27,5;857,508139043497
"BE";27,9;231,916539115646
"BE";28,1;1107,39095899471
"BE";28,11;186,443091630592
"BE";28,14;39,0613095238095
"BE";28,21;63,5208333333334
"BE";28,22;693,847929929548
"BE";28,23;1207,9776451789
"BE";28,25;211,642003968254
"BE";28,29;1085,1946433725
"BE";28,3;721,373801198801
"BE";28,4;737,870605049712
"BE";28,9;2216,38890434962
"BE";28,92;64,15
"BE";28,94;526,549210858586
"BE";28,95;19,9666666666667
"BE";28,99;148,367757936508
"BE";29,1;1003,93556998557
"BE";29,3;20,0099867724868
"BE";30;356,715277777778
"BE";31;288,341221532091
"BE";32;749,978584054834
"BE";32,5;1365,07682175784
"BE";32,9;1498,48361691449
"BE";42,2;36,6722222222222
"BE";42,91;45,0263888888889
"BE";43;967,486580086581
"BE";62;339,761896575647
"BF";20,1;1,64285714285714
"BF";20,4;0,5
"BF";20,42;0,5
"BF";21;1,86507936507936
"BF";25,7;0,333333333333333
"BF";25,94;0,333333333333333
"BF";26,2;0,2
"BF";26,8;0,5
"BF";29,1;0,333333333333333
"BF";30;0,125
"BF";32;2
"BF";32,9;0,125
"BF";62;0,2
"BG";10;1025,68174603175
"BG";10,5;22,5
"BG";11;132,088888888889
"BG";12;66,6111111111111
"BG";13;147,833333333333
"BG";14;8,33333333333333
"BG";15;10,3333333333333
"BG";16;23,4333333333333
"BG";17;49,5
"BG";18,1;14,2833333333333
"BG";19;75,125
"BG";20,1;2637,8776984127
"BG";20,2;332,222222222222
"BG";20,3;104,206666666667
"BG";20,4;100,780357142857
"BG";20,42;7,22083333333333
"BG";20,5;301,05
"BG";20,51;115,792328042328
"BG";20,6;80,0555555555555
"BG";21;1768,71829004329
"BG";22;125,930555555556
"BG";22,1;25,8333333333333
"BG";22,2;20,4444444444444
"BG";23;56,9083333333333
"BG";23,1;222,816666666666
"BG";23,3;63,3666666666666
"BG";23,42;16
"BG";23,5;451,425
"BG";24;763,42417027417
"BG";24,46;5,66666666666666
"BG";25,1;42,25
"BG";25,2;51,4833333333333
"BG";25,3;25,2333333333333
"BG";25,4;102,183333333333
"BG";25,5;50,0833333333334
"BG";25,6;158,199523809524
"BG";25,7;76,7333333333333
"BG";25,9;43,6666666666667
"BG";25,94;7,6
"BG";26,1;611,845238095238
"BG";26,11;8,51884920634921
"BG";26,2;849,753841991343
"BG";26,3;825,142676767676
"BG";26,4;243,125
"BG";26,5;1621,90131766382
"BG";26,51;411,850000000001
"BG";26,52;17,8333333333333
"BG";26,6;69,8097222222223
"BG";26,7;135,625
"BG";26,8;29,1666666666666
"BG";27,1;401,5
"BG";27,12;60,8333333333334
"BG";27,2;129,465873015873
"BG";27,3;51,0955555555555
"BG";27,33;214,123333333333
"BG";27,4;15
"BG";27,5;224,05
"BG";27,9;326,983333333333
"BG";28,1;1041,46666666667
"BG";28,11;73,7583333333334
"BG";28,14;1,83333333333333
"BG";28,21;52,5
"BG";28,22;210,375
"BG";28,23;406,0826007326
"BG";28,25;94,2833333333333
"BG";28,29;754,077777777778
"BG";28,3;703,552706552707
"BG";28,4;1525,80515873016
"BG";28,9;1310,4001984127
"BG";28,92;52,5833333333333
"BG";28,94;180,138888888889
"BG";28,95;5,5
"BG";28,99;192,441666666667
"BG";29,1;558,12619047619
"BG";29,3;0,666666666666667
"BG";30;307,882738095238
"BG";31;33,4166666666666
"BG";32;263,990277777778
"BG";32,5;818,725
"BG";32,9;191,670454545454
"BG";42,2;28,5833333333334
"BG";42,91;89,5
"BG";43;397,283333333333
"BG";62;39,667816091954
"BH";11;0,5
"BH";13;0,25
"BH";15;1
"BH";19;2,3
"BH";20,1;3,02777777777778
"BH";20,3;0,5
"BH";20,4;0,25
"BH";20,42;0,333333333333333
"BH";20,5;0,333333333333333
"BH";20,6;0,0277777777777778
"BH";21;1,25
"BH";22;3,33333333333333
"BH";23;0,75
"BH";23,1;1,91666666666667
"BH";23,3;0,25
"BH";24;0,583333333333333
"BH";25,2;0,5
"BH";26,2;3,91666666666666
