"";"1";"2";"3";"4";"5";"6";"7";"8";"9";"10";"11";"12";"13";"14";"15";"16";"17";"18";"19";"20";"21";"22";"23";"24";"25";"26";"27";"28";"29";"30";"31";"32";"33";"34";"35";"Step"
"BM";139,869510911517;694,440124186604;0;148,282118256728;0;1322,39279450983;1035,21777127944;1080,8039509948;78,8515411891664;156,484962544214;0;430,814046601068;244,837722048097;1400;275,433260852641;1455,79097982435;0;0;0;0;0;0;0;0;46,5553183926923;0;55,7893784936624;0;150,384604333466;11,9988615745729;45,9338133510981;515,895891469391;248,655616364328;77,3968827415688;111,835014023585;"NoStep"
"BN";894,680112188682;93,2463406076783;0;0;0;319,144932396148;622,30249153404;653,821750281752;0;709,663870702498;547,697368904748;395,677528598674;172,325618640427;0;800;0;0;0;377,847256706484;445,384097211189;307,978607699777;0;0;0;6,46895228357584;46,5553183926923;0;0;0;30,0769208666933;0;45,9338133510981;0;0;96,746103426961;"NoStep"
"BO";154,793765483138;37,2783380078618;46,6231703038392;0;0;74,1410591283639;39,8931165495185;0;54,4851458568127;77,2002822139146;0;0;219,820849221486;86,1628093202136;0;200;0;256,904290557238;0;377,847256706484;49,4871219123543;0;583,200175156874;152,626068842797;0;0;0;0;0;0;0;0;91,8676267021962;73,6994130670558;99,4622465457313;"NoStep"
"BQ";49,7311232728656;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;76,3130344213984;0;0;0;0;0;0;0;0;0;0;"NoStep"
"BR";333047,647650025;78425,9814013091;32700,1829583128;80968,5501530758;17670,181545155;270252,948329287;161551,662406182;16867,0909517028;33829,3628339917;414920,186230321;108643,380838484;254760,931305918;454027,17416722;458109,727848185;223645,731997939;827335,295092691;203133,696725905;403000;432085,927962581;324898,292791387;136515,264114654;77231,9792708054;241744,590541851;170620,148665676;286205,485958236;164073,024006007;0;3426,38839286734;333149,858418106;95870,5988019559;99332,9884079658;308014,549138793;116517,99143757;45667,6671528244;262419,875674823;"NoStep"
"BS";597,139573564275;442,196478402335;248,655616364328;232,190648224706;0;1072,3329169883;868,050155233255;0;37,070529564182;79,786233099037;0;926,247479565815;772,002822139146;1419,327741405;156,484962544214;1626,67428423899;172,325618640427;163,225148032065;0;0;256,904290557238;0;302,277805365187;98,9742438247087;369,574329239732;218,700065683828;228,939103264195;0;8,62526971143446;46,5553183926923;264,592269002638;139,473446234156;836,833628554841;180,46152520016;155,985200469447;"NoStep"
"BT";0;0;0;49,7311232728656;0;0;0;0;0;0;0;0;0;386,001411069573;0;234,72744381632;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;44,0987115004397;0;0;0;"NoStep"
"BU";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;157,703082378333;0;0;0;0;0;0;0;0;151,138902682594;0;0;145,800043789218;0;0;0;0;0;0;0;"NoStep"
"BW";59,7738306110601;0;0;0;0;0;38,6984413707844;0;0;0;0;37,070529564182;0;77,7878114417549;54,4851458568127;154,400564427829;0;0;0;0;0;0;68,8583152131603;0;0;0;0;0;364,500109473046;0;0;0;93,1106367853846;44,0987115004397;0;"NoStep"
"BY";6611,04135149899;3526,65600605254;1082,76915120096;455,95673983377;3353,16837463016;8106,93543737614;1293,00920509451;1857,52518579765;14352,1601330268;17437,0656936358;6018,4810762839;3015,4300029152;6672,69532155275;3710,05983910522;9412,32518445235;14275,1082144849;20303,6742222595;10487,2549781591;23316,2594190878;19344,2347314907;16543,259389481;10038,346603972;38100;4406,93217364226;4367,37293947305;12513,2264563994;8085,93129351876;4404,35385019954;23652,7570713429;3499,20105094124;25183,3013590615;0;94,877966825779;2188,09996445654;14508,4760836447;"NoStep"
