"";"1";"2";"3";"4";"5";"6";"7";"8";"9";"10";"11";"12";"13";"14";"15";"16";"17";"18";"19";"20";"21";"22";"23";"24";"25";"26";"27";"28";"29";"30";"31";"32";"33";"34";"35";"Step"
"CZ";2200;21,5028095624386;0;0;0;0;0;708,575508063975;64,1037765662755;3031,65093044175;0;71,1559781343357;2086,80149438379;1470,33409735935;3747,59701300877;1489,99396625822;9045,55862336019;1140,77488435883;2736,21832581067;676,573331670475;759,308935625478;0;8449,22268656757;771,349981158484;674,026918361808;660,167868649235;1215,53422383245;11071,8430769922;2306,23823612389;719,926396300651;255,127239096635;735,248519318857;0;736,965651918049;36,8781710667417;"NoStep"
"DD";17276,4256439723;2050,57195051423;1489,99396625822;193,833399072004;1260,85645113344;3361,63965742454;0;1336,38372670084;3166,1285410067;22596,758347797;1869,04033896094;3473,83104078778;5906,76514054579;16354,4604661093;11816,1686620001;7870,49556772438;15766,3880789843;576,809410131523;27057,1455109339;6817,69310136322;5502,67686765476;0;23000;817,106763372665;5589,77718876949;8312,02867887735;864,465333910715;21837,2594059074;16708,789648182;7130,04104989375;504,817240459419;5884,96945321045;0;2561,61521283608;3810,68098974431;"NoStep"
"DE";3831750,63440927;2454878,82005412;688759,879566205;304600,858274806;130769,34877001;767231,829909227;6478,22290544472;484235,564353619;351043,310384315;5158400;71238,808080359;1043993,8595825;772435,904977295;1428486,58853579;1003714,0330598;1749539,71045066;2137860,87976752;60145,368363308;5924559,24771387;0;803706,773027321;2358,99299365124;5039478,22281807;1775653,89039012;2940665,04827649;3123172,94811418;2671214,45290128;2998738,92975559;1345027,7833609;888452,199396659;1458308,59266981;6104170,40394337;714181,080631853;1248401,54925505;1920150,36448225;"NoStep"
"DK";16899,4497629212;30396,185253644;9295,7350859604;885,719385079968;705,14154222903;13196,5981678053;0;1138,49565014937;12157,8869672795;87944,3581983059;20081,4632395187;31743,3497159359;60346,7982444173;78053,0184034989;81539,3061091581;23365,9432759053;3887,66175040245;18562,705236386;65432,3524331861;15634,6707719431;11199,2164897039;0;56356,5867413225;56661,7851587249;52933,6585624626;52338,6490110574;7065,91527411116;36541,8514101472;60312,5381415203;46674,4912881431;15365,9046111424;86700;10310,5971851893;33891,7016919077;51559,1151630731;"NoStep"
"DO";0;0;0;0;25,5332946855379;0;0;0;0;0;0;0;143,98527926013;22,1849773127509;0;113,156731972834;0;0;200;21,5028095624386;0;0;50,8509019947479;159,9799223876;58,833766366838;0;32,0518882831377;0;0;35,5779890671678;0;0;0;129,564692718106;0;"NoStep"
"DZ";11,0924886563754;0;0;0;0;0;0;0;0;0;0;0;44,2859692539984;56,090804495491;0;0;106,733967201503;0;183,791762169918;212,128132811817;0;0;300,203916936534;0;0;60,7447148500382;0;0;59,334613935268;51,8482244893698;34,7456772973282;0;0;0;0;"NoStep"
"EC";8,01297207078443;89,166203836522;0;0;0;0;0;0;64,6111330240014;0;0;0;60,7447148500382;127,666473427689;0;118,669227870536;0;0;110,503111257495;0;0;0;11,0924886563754;0;28,2891829932084;0;12,2927236889139;0;21,5028095624386;0;30,6716925419828;16,950300664916;79,9899611938;0;177,143877015994;"NoStep"
"EG";0;0;59,334613935268;0;0;110,503111257495;0;0;0;33,2774659691263;73,5248519318857;0;245,655217306016;122,927236889139;300;53,7570239060964;353,038559290705;61,3433850839657;67,8012026596639;0;58,833766366838;0;16,0259441415689;178,332407673044;0;0;45,3652498779085;0;0;64,782346359053;0;120,081566774614;156,355332903467;0;91,1170722750573;"NoStep"
"ES";2827,3264484502;10000;1397,68262155851;1647,51327668996;1318,88277930526;1017,01803989496;399,949805969;1765,01299100514;1727,15280090594;1266,04958718394;2407,48750358609;0;5158,80841473933;31801,0401644139;10751,8180869402;29415,1010832386;3951,72312790223;7042,61349961615;10206,9331758422;14541,0459600224;2053,88332828537;0;5413,05847333403;6189,54685178787;9048,52862512837;10577,0377958314;4864,39482162594;11492,3235707795;33122,4885328507;3184,8051832187;15838,3807186143;2451,43999305897;21395,7319121787;5035,47457279109;14297,1336472101;"NoStep"
"ET";0;0;0;0;0;120,081566774614;0;0;0;0;0;0;0;34,7456772973282;0;0;0;0;0;0;28,2891829932084;0;0;0;0;0;0;0;0;0;0;16,0259441415689;0;0;0;"NoStep"
