"";"X1960";"X1961";"X1962";"X1963";"X1964";"X1965";"X1966";"X1967";"X1968";"X1969";"X1970";"X1971";"X1972";"X1973";"X1974";"X1975";"X1976";"X1977";"X1978";"X1979";"X1980";"X1981";"X1982";"X1983";"X1984";"X1985";"X1986";"X1987";"X1988";"X1989";"X1990";"X1991";"X1992";"X1993";"X1994";"X1995";"X1996";"X1997";"X1998";"X1999";"X2000";"X2001";"X2002";"X2003";"X2004";"X2005";"X2006";"X2007";"X2008";"X2009";"X2010";"X2011";"X2012";"X2013";"X2014";"X2015";"X2016";"X2017";"X2018"
"176";"D01H-0";"D01H-0";"D01H-0";"D01H-0";"D01H-0";"D01H-0";"D01H-0";"D01H-0";"D01H-0";"D01H-0";"D01H-0";"D01H-0";"D01H-0";"D01H-0";"D01H-0";"D01H-0";"D01H-0";"D01H-0";"D01H-0";"D01H-0";"D01H-0";"D01H-0";"D01H-0";"D01H-0";"D01H-0";"D01H-0";"D01H-0";"D01H-0";"D01H-0";"D01H-0";"D01H-0";"D01H-0";"D01H-0";"D01H-0";"D01H-0";"D01H-0";"D01H-0";"D01H-0";"D01H-0";"D01H-0";"D01H-0";"D01H-0";"D01H-0";"D01H-0";"D01H-0";"D01H-0";"D01H-0";"D01H-0";"D01H-0";"D01H-0";"D01H-0";"D01H-0";"D01H-0";"D01H-0";"D01H-0";"D01H-3";"D01H-0";"D01H-0";"D01H-0"
"177";"D02G-0";"D02G-0";"D02G-0";"D02G-0";"D02G-0";"D02G-0";"D02G-0";"D02G-0";"D02G-0";"D02G-0";"D02G-0";"D02G-0";"D02G-0";"D02G-0";"D02G-0";"D02G-0";"D02G-0";"D02G-0";"D02G-0";"D02G-0";"D02G-0";"D02G-0";"D02G-0";"D02G-0";"D02G-0";"D02G-0";"D02G-0";"D02G-0";"D02G-0";"D02G-0";"D02G-0";"D02G-0";"D02G-0";"D02G-0";"D02G-0";"D02G-0";"D02G-0";"D02G-0";"D02G-0";"D02G-0";"D02G-0";"D02G-0";"D02G-0";"D02G-0";"D02G-0";"D02G-0";"D02G-0";"D02G-0";"D02G-0";"D02G-0";"D02G-0";"D02G-0";"D02G-0";"D02G-0";"D02G-0";"D02G-0";"D02G-0";"D02G-0";"D02G-1"
"178";"D03C-0";"D03C-0";"D03C-0";"D03C-0";"D03C-0";"D03C-0";"D03C-0";"D03C-0";"D03C-0";"D03C-0";"D03C-0";"D03C-0";"D03C-0";"D03C-0";"D03C-0";"D03C-0";"D03C-0";"D03C-0";"D03C-0";"D03C-0";"D03C-0";"D03C-0";"D03C-0";"D03C-0";"D03C-0";"D03C-0";"D03C-0";"D03C-0";"D03C-0";"D03C-0";"D03C-0";"D03C-0";"D03C-0";"D03C-0";"D03C-0";"D03C-0";"D03C-0";"D03C-0";"D03C-0";"D03C-0";"D03C-0";"D03C-0";"D03C-0";"D03C-0";"D03C-0";"D03C-0";"D03C-0";"D03C-0";"D03C-0";"D03C-0";"D03C-0";"D03C-0";"D03C-0";"D03C-0";"D03C-2";"D03C-5";"D03C-0";"D03C-0";"D03C-0"
"179";"D03D-0";"D03D-0";"D03D-0";"D03D-0";"D03D-0";"D03D-0";"D03D-0";"D03D-0";"D03D-0";"D03D-0";"D03D-0";"D03D-0";"D03D-0";"D03D-0";"D03D-0";"D03D-0";"D03D-0";"D03D-0";"D03D-0";"D03D-0";"D03D-0";"D03D-0";"D03D-0";"D03D-0";"D03D-0";"D03D-0";"D03D-0";"D03D-0";"D03D-0";"D03D-0";"D03D-0";"D03D-0";"D03D-0";"D03D-0";"D03D-0";"D03D-0";"D03D-0";"D03D-0";"D03D-0";"D03D-0";"D03D-0";"D03D-0";"D03D-0";"D03D-0";"D03D-0";"D03D-0";"D03D-0";"D03D-0";"D03D-0";"D03D-0";"D03D-0";"D03D-0";"D03D-0";"D03D-0";"D03D-6";"D03D-0";"D03D-0";"D03D-0";"D03D-0"
"180";"D04B-0";"D04B-0";"D04B-0";"D04B-0";"D04B-0";"D04B-0";"D04B-0";"D04B-0";"D04B-0";"D04B-0";"D04B-0";"D04B-0";"D04B-0";"D04B-0";"D04B-0";"D04B-0";"D04B-0";"D04B-0";"D04B-0";"D04B-0";"D04B-0";"D04B-0";"D04B-0";"D04B-0";"D04B-0";"D04B-0";"D04B-0";"D04B-0";"D04B-0";"D04B-0";"D04B-0";"D04B-0";"D04B-0";"D04B-0";"D04B-0";"D04B-0";"D04B-0";"D04B-0";"D04B-0";"D04B-0";"D04B-0";"D04B-0";"D04B-0";"D04B-0";"D04B-0";"D04B-0";"D04B-0";"D04B-0";"D04B-0";"D04B-0";"D04B-0";"D04B-0";"D04B-0";"D04B-0";"D04B-0";"D04B-0";"D04B-0";"D04B-0";"D04B-9"
"181";"D04H-0";"D04H-0";"D04H-0";"D04H-0";"D04H-0";"D04H-0";"D04H-0";"D04H-0";"D04H-0";"D04H-0";"D04H-0";"D04H-0";"D04H-0";"D04H-0";"D04H-0";"D04H-0";"D04H-0";"D04H-0";"D04H-0";"D04H-0";"D04H-0";"D04H-0";"D04H-0";"D04H-0";"D04H-0";"D04H-0";"D04H-0";"D04H-0";"D04H-0";"D04H-0";"D04H-0";"D04H-0";"D04H-0";"D04H-0";"D04H-0";"D04H-0";"D04H-0";"D04H-0";"D04H-0";"D04H-0";"D04H-0";"D04H-0";"D04H-0";"D04H-0";"D04H-0";"D04H-0";"D04H-0";"D04H-0";"D04H-0";"D04H-0";"D04H-0";"D04H-0";"D04H-0";"D04H-0";"D04H-0";"D04H-0";"D04H-14";"D04H-0";"D04H-0"
"182";"D06B-0";"D06B-0";"D06B-0";"D06B-0";"D06B-0";"D06B-0";"D06B-0";"D06B-0";"D06B-0";"D06B-0";"D06B-0";"D06B-0";"D06B-0";"D06B-0";"D06B-0";"D06B-0";"D06B-0";"D06B-0";"D06B-0";"D06B-0";"D06B-0";"D06B-0";"D06B-0";"D06B-0";"D06B-0";"D06B-0";"D06B-0";"D06B-0";"D06B-0";"D06B-0";"D06B-0";"D06B-0";"D06B-0";"D06B-0";"D06B-0";"D06B-0";"D06B-0";"D06B-0";"D06B-0";"D06B-0";"D06B-0";"D06B-0";"D06B-0";"D06B-0";"D06B-0";"D06B-0";"D06B-0";"D06B-0";"D06B-0";"D06B-0";"D06B-0";"D06B-0";"D06B-0";"D06B-0";"D06B-0";"D06B-4";"D06B-0";"D06B-0";"D06B-0"
"183";"D06C-0";"D06C-0";"D06C-0";"D06C-0";"D06C-0";"D06C-0";"D06C-0";"D06C-0";"D06C-0";"D06C-0";"D06C-0";"D06C-0";"D06C-0";"D06C-0";"D06C-0";"D06C-0";"D06C-0";"D06C-0";"D06C-0";"D06C-0";"D06C-0";"D06C-0";"D06C-0";"D06C-0";"D06C-0";"D06C-0";"D06C-0";"D06C-0";"D06C-0";"D06C-0";"D06C-0";"D06C-0";"D06C-0";"D06C-0";"D06C-0";"D06C-0";"D06C-0";"D06C-0";"D06C-0";"D06C-0";"D06C-0";"D06C-0";"D06C-0";"D06C-0";"D06C-0";"D06C-0";"D06C-0";"D06C-0";"D06C-0";"D06C-0";"D06C-0";"D06C-0";"D06C-0";"D06C-0";"D06C-0";"D06C-0";"D06C-0";"D06C-4";"D06C-0"
"184";"D06F-0";"D06F-0";"D06F-0";"D06F-0";"D06F-0";"D06F-0";"D06F-0";"D06F-0";"D06F-0";"D06F-0";"D06F-0";"D06F-0";"D06F-0";"D06F-0";"D06F-0";"D06F-0";"D06F-0";"D06F-0";"D06F-0";"D06F-0";"D06F-0";"D06F-0";"D06F-0";"D06F-0";"D06F-0";"D06F-0";"D06F-0";"D06F-0";"D06F-0";"D06F-0";"D06F-0";"D06F-0";"D06F-0";"D06F-0";"D06F-0";"D06F-0";"D06F-0";"D06F-0";"D06F-0";"D06F-0";"D06F-0";"D06F-0";"D06F-0";"D06F-0";"D06F-0";"D06F-0";"D06F-0";"D06F-0";"D06F-0";"D06F-0";"D06F-0";"D06F-0";"D06F-0";"D06F-0";"D06F-0";"D06F-0";"D06F-0";"D06F-19";"D06F-0"
"185";"D06H-0";"D06H-0";"D06H-0";"D06H-0";"D06H-0";"D06H-0";"D06H-0";"D06H-0";"D06H-0";"D06H-0";"D06H-0";"D06H-0";"D06H-0";"D06H-0";"D06H-0";"D06H-0";"D06H-0";"D06H-0";"D06H-0";"D06H-0";"D06H-0";"D06H-0";"D06H-0";"D06H-0";"D06H-0";"D06H-0";"D06H-0";"D06H-0";"D06H-0";"D06H-0";"D06H-0";"D06H-0";"D06H-0";"D06H-0";"D06H-0";"D06H-0";"D06H-0";"D06H-0";"D06H-0";"D06H-0";"D06H-0";"D06H-0";"D06H-0";"D06H-0";"D06H-0";"D06H-0";"D06H-1";"D06H-0";"D06H-0";"D06H-0";"D06H-0";"D06H-0";"D06H-0";"D06H-0";"D06H-0";"D06H-0";"D06H-0";"D06H-0";"D06H-0"
"186";"D06M-0";"D06M-0";"D06M-0";"D06M-0";"D06M-0";"D06M-0";"D06M-0";"D06M-0";"D06M-0";"D06M-0";"D06M-0";"D06M-0";"D06M-0";"D06M-0";"D06M-0";"D06M-0";"D06M-0";"D06M-0";"D06M-0";"D06M-0";"D06M-0";"D06M-0";"D06M-0";"D06M-0";"D06M-0";"D06M-0";"D06M-0";"D06M-0";"D06M-0";"D06M-0";"D06M-0";"D06M-0";"D06M-0";"D06M-0";"D06M-0";"D06M-0";"D06M-0";"D06M-0";"D06M-0";"D06M-0";"D06M-0";"D06M-0";"D06M-0";"D06M-0";"D06M-0";"D06M-0";"D06M-0";"D06M-0";"D06M-0";"D06M-0";"D06M-0";"D06M-0";"D06M-0";"D06M-0";"D06M-0";"D06M-0";"D06M-0";"D06M-0";"D06M-6"
"187";"D06P-0";"D06P-0";"D06P-0";"D06P-0";"D06P-0";"D06P-0";"D06P-0";"D06P-0";"D06P-0";"D06P-0";"D06P-0";"D06P-0";"D06P-0";"D06P-0";"D06P-0";"D06P-0";"D06P-0";"D06P-0";"D06P-0";"D06P-0";"D06P-0";"D06P-0";"D06P-0";"D06P-0";"D06P-0";"D06P-0";"D06P-0";"D06P-0";"D06P-0";"D06P-0";"D06P-0";"D06P-0";"D06P-0";"D06P-0";"D06P-0";"D06P-0";"D06P-0";"D06P-0";"D06P-0";"D06P-0";"D06P-0";"D06P-0";"D06P-0";"D06P-0";"D06P-0";"D06P-0";"D06P-0";"D06P-0";"D06P-0";"D06P-0";"D06P-0";"D06P-0";"D06P-0";"D06P-0";"D06P-0";"D06P-0";"D06P-0";"D06P-0";"D06P-3"
"188";"D21B-0";"D21B-0";"D21B-0";"D21B-0";"D21B-0";"D21B-0";"D21B-0";"D21B-0";"D21B-0";"D21B-0";"D21B-0";"D21B-0";"D21B-0";"D21B-0";"D21B-0";"D21B-0";"D21B-0";"D21B-0";"D21B-0";"D21B-0";"D21B-0";"D21B-0";"D21B-0";"D21B-0";"D21B-0";"D21B-0";"D21B-0";"D21B-0";"D21B-0";"D21B-0";"D21B-0";"D21B-0";"D21B-0";"D21B-0";"D21B-0";"D21B-0";"D21B-0";"D21B-0";"D21B-0";"D21B-0";"D21B-0";"D21B-0";"D21B-0";"D21B-0";"D21B-0";"D21B-0";"D21B-0";"D21B-0";"D21B-0";"D21B-0";"D21B-3";"D21B-0";"D21B-0";"D21B-0";"D21B-0";"D21B-0";"D21B-0";"D21B-0";"D21B-0"
"189";"D21D-0";"D21D-0";"D21D-0";"D21D-0";"D21D-0";"D21D-0";"D21D-0";"D21D-0";"D21D-0";"D21D-0";"D21D-0";"D21D-0";"D21D-0";"D21D-0";"D21D-0";"D21D-0";"D21D-0";"D21D-0";"D21D-0";"D21D-0";"D21D-0";"D21D-0";"D21D-0";"D21D-0";"D21D-0";"D21D-0";"D21D-0";"D21D-0";"D21D-0";"D21D-0";"D21D-0";"D21D-0";"D21D-0";"D21D-0";"D21D-0";"D21D-0";"D21D-0";"D21D-0";"D21D-0";"D21D-0";"D21D-0";"D21D-0";"D21D-0";"D21D-0";"D21D-0";"D21D-0";"D21D-0";"D21D-0";"D21D-0";"D21D-0";"D21D-0";"D21D-0";"D21D-0";"D21D-0";"D21D-0";"D21D-3";"D21D-0";"D21D-0";"D21D-0"
"190";"E01C-0";"E01C-0";"E01C-0";"E01C-0";"E01C-0";"E01C-0";"E01C-0";"E01C-0";"E01C-0";"E01C-0";"E01C-0";"E01C-0";"E01C-0";"E01C-0";"E01C-0";"E01C-0";"E01C-0";"E01C-0";"E01C-0";"E01C-0";"E01C-0";"E01C-0";"E01C-0";"E01C-0";"E01C-0";"E01C-0";"E01C-0";"E01C-0";"E01C-0";"E01C-0";"E01C-0";"E01C-0";"E01C-0";"E01C-0";"E01C-0";"E01C-0";"E01C-0";"E01C-0";"E01C-0";"E01C-0";"E01C-0";"E01C-0";"E01C-0";"E01C-0";"E01C-0";"E01C-0";"E01C-0";"E01C-0";"E01C-0";"E01C-0";"E01C-0";"E01C-5";"E01C-0";"E01C-0";"E01C-9";"E01C-0";"E01C-0";"E01C-0";"E01C-3"
"191";"E01F-0";"E01F-0";"E01F-0";"E01F-0";"E01F-0";"E01F-0";"E01F-0";"E01F-0";"E01F-0";"E01F-0";"E01F-0";"E01F-0";"E01F-0";"E01F-0";"E01F-0";"E01F-0";"E01F-0";"E01F-0";"E01F-0";"E01F-0";"E01F-0";"E01F-0";"E01F-0";"E01F-0";"E01F-0";"E01F-0";"E01F-0";"E01F-0";"E01F-0";"E01F-0";"E01F-0";"E01F-0";"E01F-0";"E01F-0";"E01F-0";"E01F-0";"E01F-0";"E01F-0";"E01F-0";"E01F-0";"E01F-0";"E01F-0";"E01F-0";"E01F-0";"E01F-0";"E01F-0";"E01F-0";"E01F-0";"E01F-0";"E01F-0";"E01F-0";"E01F-0";"E01F-0";"E01F-0";"E01F-0";"E01F-0";"E01F-0";"E01F-5";"E01F-0"
"192";"E01H-0";"E01H-0";"E01H-0";"E01H-0";"E01H-0";"E01H-0";"E01H-0";"E01H-0";"E01H-0";"E01H-0";"E01H-0";"E01H-0";"E01H-0";"E01H-0";"E01H-0";"E01H-0";"E01H-0";"E01H-0";"E01H-0";"E01H-0";"E01H-0";"E01H-0";"E01H-0";"E01H-0";"E01H-0";"E01H-0";"E01H-0";"E01H-0";"E01H-0";"E01H-0";"E01H-0";"E01H-0";"E01H-0";"E01H-0";"E01H-0";"E01H-0";"E01H-0";"E01H-0";"E01H-0";"E01H-0";"E01H-0";"E01H-0";"E01H-0";"E01H-0";"E01H-0";"E01H-0";"E01H-0";"E01H-0";"E01H-0";"E01H-0";"E01H-0";"E01H-0";"E01H-0";"E01H-0";"E01H-0";"E01H-0";"E01H-0";"E01H-0";"E01H-2"
"193";"E02B-0";"E02B-0";"E02B-0";"E02B-0";"E02B-0";"E02B-0";"E02B-0";"E02B-0";"E02B-0";"E02B-0";"E02B-0";"E02B-0";"E02B-0";"E02B-0";"E02B-0";"E02B-0";"E02B-0";"E02B-0";"E02B-0";"E02B-0";"E02B-0";"E02B-0";"E02B-0";"E02B-0";"E02B-0";"E02B-0";"E02B-0";"E02B-0";"E02B-0";"E02B-0";"E02B-0";"E02B-0";"E02B-0";"E02B-0";"E02B-0";"E02B-0";"E02B-0";"E02B-0";"E02B-0";"E02B-0";"E02B-0";"E02B-0";"E02B-0";"E02B-0";"E02B-0";"E02B-0";"E02B-0";"E02B-0";"E02B-0";"E02B-0";"E02B-10";"E02B-0";"E02B-0";"E02B-0";"E02B-0";"E02B-0";"E02B-5";"E02B-16";"E02B-5"
"194";"E02D-0";"E02D-0";"E02D-0";"E02D-0";"E02D-0";"E02D-0";"E02D-0";"E02D-0";"E02D-0";"E02D-0";"E02D-0";"E02D-0";"E02D-0";"E02D-0";"E02D-0";"E02D-0";"E02D-0";"E02D-0";"E02D-0";"E02D-0";"E02D-0";"E02D-0";"E02D-0";"E02D-0";"E02D-0";"E02D-0";"E02D-0";"E02D-0";"E02D-0";"E02D-0";"E02D-0";"E02D-0";"E02D-0";"E02D-0";"E02D-0";"E02D-0";"E02D-0";"E02D-0";"E02D-0";"E02D-0";"E02D-0";"E02D-0";"E02D-0";"E02D-0";"E02D-0";"E02D-2";"E02D-1";"E02D-0";"E02D-0";"E02D-0";"E02D-5";"E02D-10";"E02D-5";"E02D-6";"E02D-18";"E02D-0";"E02D-28";"E02D-15";"E02D-0"
"195";"E02F-0";"E02F-0";"E02F-0";"E02F-0";"E02F-0";"E02F-0";"E02F-0";"E02F-0";"E02F-0";"E02F-0";"E02F-0";"E02F-0";"E02F-0";"E02F-0";"E02F-0";"E02F-0";"E02F-0";"E02F-0";"E02F-0";"E02F-0";"E02F-0";"E02F-0";"E02F-0";"E02F-0";"E02F-0";"E02F-0";"E02F-0";"E02F-0";"E02F-0";"E02F-0";"E02F-0";"E02F-0";"E02F-0";"E02F-0";"E02F-0";"E02F-0";"E02F-0";"E02F-0";"E02F-0";"E02F-0";"E02F-0";"E02F-0";"E02F-0";"E02F-0";"E02F-0";"E02F-0";"E02F-0";"E02F-0";"E02F-0";"E02F-0";"E02F-3";"E02F-0";"E02F-5";"E02F-0";"E02F-0";"E02F-0";"E02F-0";"E02F-2";"E02F-8"
"196";"E03B-0";"E03B-0";"E03B-0";"E03B-0";"E03B-0";"E03B-0";"E03B-0";"E03B-0";"E03B-0";"E03B-0";"E03B-0";"E03B-0";"E03B-0";"E03B-0";"E03B-0";"E03B-0";"E03B-0";"E03B-0";"E03B-0";"E03B-0";"E03B-0";"E03B-0";"E03B-0";"E03B-0";"E03B-0";"E03B-0";"E03B-0";"E03B-0";"E03B-0";"E03B-0";"E03B-0";"E03B-0";"E03B-0";"E03B-0";"E03B-0";"E03B-0";"E03B-0";"E03B-0";"E03B-0";"E03B-0";"E03B-0";"E03B-0";"E03B-0";"E03B-0";"E03B-0";"E03B-0";"E03B-0";"E03B-0";"E03B-0";"E03B-0";"E03B-2";"E03B-0";"E03B-0";"E03B-0";"E03B-0";"E03B-0";"E03B-0";"E03B-0";"E03B-0"
"197";"E03F-0";"E03F-0";"E03F-0";"E03F-0";"E03F-0";"E03F-0";"E03F-0";"E03F-0";"E03F-0";"E03F-0";"E03F-0";"E03F-0";"E03F-0";"E03F-0";"E03F-0";"E03F-0";"E03F-0";"E03F-0";"E03F-0";"E03F-0";"E03F-0";"E03F-0";"E03F-0";"E03F-0";"E03F-0";"E03F-0";"E03F-0";"E03F-0";"E03F-0";"E03F-0";"E03F-0";"E03F-0";"E03F-0";"E03F-0";"E03F-0";"E03F-0";"E03F-0";"E03F-0";"E03F-0";"E03F-0";"E03F-0";"E03F-0";"E03F-0";"E03F-0";"E03F-0";"E03F-0";"E03F-0";"E03F-0";"E03F-0";"E03F-0";"E03F-0";"E03F-0";"E03F-0";"E03F-0";"E03F-0";"E03F-0";"E03F-0";"E03F-7";"E03F-0"
"198";"E04F-0";"E04F-0";"E04F-0";"E04F-0";"E04F-0";"E04F-0";"E04F-0";"E04F-0";"E04F-0";"E04F-0";"E04F-0";"E04F-0";"E04F-0";"E04F-0";"E04F-0";"E04F-0";"E04F-0";"E04F-0";"E04F-0";"E04F-0";"E04F-0";"E04F-0";"E04F-0";"E04F-0";"E04F-0";"E04F-0";"E04F-0";"E04F-0";"E04F-0";"E04F-0";"E04F-0";"E04F-0";"E04F-0";"E04F-0";"E04F-0";"E04F-0";"E04F-0";"E04F-0";"E04F-0";"E04F-0";"E04F-0";"E04F-0";"E04F-0";"E04F-0";"E04F-0";"E04F-0";"E04F-0";"E04F-0";"E04F-0";"E04F-0";"E04F-0";"E04F-0";"E04F-0";"E04F-0";"E04F-0";"E04F-0";"E04F-0";"E04F-0";"E04F-1"
"199";"E04G-0";"E04G-0";"E04G-0";"E04G-0";"E04G-0";"E04G-0";"E04G-0";"E04G-0";"E04G-0";"E04G-0";"E04G-0";"E04G-0";"E04G-0";"E04G-0";"E04G-0";"E04G-0";"E04G-0";"E04G-0";"E04G-0";"E04G-0";"E04G-0";"E04G-0";"E04G-0";"E04G-0";"E04G-0";"E04G-0";"E04G-0";"E04G-0";"E04G-0";"E04G-0";"E04G-0";"E04G-0";"E04G-0";"E04G-0";"E04G-0";"E04G-0";"E04G-0";"E04G-0";"E04G-0";"E04G-0";"E04G-0";"E04G-0";"E04G-0";"E04G-0";"E04G-0";"E04G-0";"E04G-0";"E04G-0";"E04G-0";"E04G-0";"E04G-0";"E04G-0";"E04G-5";"E04G-0";"E04G-0";"E04G-0";"E04G-0";"E04G-0";"E04G-0"
"200";"E04H-0";"E04H-0";"E04H-0";"E04H-0";"E04H-0";"E04H-0";"E04H-0";"E04H-0";"E04H-0";"E04H-0";"E04H-0";"E04H-0";"E04H-0";"E04H-0";"E04H-0";"E04H-0";"E04H-0";"E04H-0";"E04H-0";"E04H-0";"E04H-0";"E04H-0";"E04H-0";"E04H-0";"E04H-0";"E04H-0";"E04H-0";"E04H-0";"E04H-0";"E04H-0";"E04H-0";"E04H-0";"E04H-0";"E04H-0";"E04H-1";"E04H-0";"E04H-0";"E04H-0";"E04H-0";"E04H-0";"E04H-0";"E04H-0";"E04H-0";"E04H-0";"E04H-0";"E04H-0";"E04H-0";"E04H-0";"E04H-0";"E04H-0";"E04H-0";"E04H-0";"E04H-0";"E04H-0";"E04H-0";"E04H-0";"E04H-0";"E04H-0";"E04H-1"
"201";"E05B-0";"E05B-0";"E05B-0";"E05B-0";"E05B-0";"E05B-0";"E05B-0";"E05B-0";"E05B-0";"E05B-0";"E05B-0";"E05B-0";"E05B-0";"E05B-0";"E05B-0";"E05B-0";"E05B-0";"E05B-0";"E05B-0";"E05B-0";"E05B-0";"E05B-0";"E05B-0";"E05B-0";"E05B-0";"E05B-0";"E05B-0";"E05B-0";"E05B-0";"E05B-0";"E05B-0";"E05B-0";"E05B-0";"E05B-0";"E05B-0";"E05B-0";"E05B-0";"E05B-0";"E05B-0";"E05B-0";"E05B-0";"E05B-0";"E05B-0";"E05B-0";"E05B-0";"E05B-0";"E05B-0";"E05B-0";"E05B-0";"E05B-0";"E05B-4";"E05B-0";"E05B-2";"E05B-0";"E05B-0";"E05B-0";"E05B-0";"E05B-0";"E05B-0"
"202";"E05F-0";"E05F-0";"E05F-0";"E05F-0";"E05F-0";"E05F-0";"E05F-0";"E05F-0";"E05F-0";"E05F-0";"E05F-0";"E05F-0";"E05F-0";"E05F-0";"E05F-0";"E05F-0";"E05F-0";"E05F-0";"E05F-0";"E05F-0";"E05F-0";"E05F-0";"E05F-0";"E05F-0";"E05F-0";"E05F-0";"E05F-0";"E05F-0";"E05F-0";"E05F-0";"E05F-0";"E05F-0";"E05F-0";"E05F-0";"E05F-0";"E05F-0";"E05F-0";"E05F-0";"E05F-0";"E05F-0";"E05F-0";"E05F-0";"E05F-0";"E05F-0";"E05F-0";"E05F-0";"E05F-0";"E05F-0";"E05F-0";"E05F-0";"E05F-0";"E05F-0";"E05F-0";"E05F-0";"E05F-3";"E05F-0";"E05F-0";"E05F-5";"E05F-0"
"203";"E05G-0";"E05G-0";"E05G-0";"E05G-0";"E05G-0";"E05G-0";"E05G-0";"E05G-0";"E05G-0";"E05G-0";"E05G-0";"E05G-0";"E05G-0";"E05G-0";"E05G-0";"E05G-0";"E05G-0";"E05G-0";"E05G-0";"E05G-0";"E05G-0";"E05G-0";"E05G-0";"E05G-0";"E05G-0";"E05G-0";"E05G-0";"E05G-0";"E05G-0";"E05G-0";"E05G-0";"E05G-0";"E05G-0";"E05G-0";"E05G-0";"E05G-0";"E05G-0";"E05G-0";"E05G-0";"E05G-0";"E05G-0";"E05G-0";"E05G-0";"E05G-0";"E05G-0";"E05G-0";"E05G-0";"E05G-0";"E05G-0";"E05G-0";"E05G-0";"E05G-0";"E05G-1";"E05G-0";"E05G-0";"E05G-0";"E05G-0";"E05G-0";"E05G-0"
"204";"E21B-0";"E21B-0";"E21B-0";"E21B-0";"E21B-0";"E21B-0";"E21B-0";"E21B-0";"E21B-0";"E21B-0";"E21B-0";"E21B-0";"E21B-0";"E21B-0";"E21B-0";"E21B-0";"E21B-0";"E21B-0";"E21B-0";"E21B-0";"E21B-0";"E21B-0";"E21B-0";"E21B-0";"E21B-0";"E21B-0";"E21B-0";"E21B-0";"E21B-0";"E21B-0";"E21B-0";"E21B-0";"E21B-0";"E21B-0";"E21B-0";"E21B-0";"E21B-0";"E21B-0";"E21B-0";"E21B-0";"E21B-0";"E21B-2";"E21B-0";"E21B-0";"E21B-0";"E21B-1";"E21B-1";"E21B-3";"E21B-1";"E21B-7";"E21B-0";"E21B-24";"E21B-2";"E21B-25";"E21B-29";"E21B-26";"E21B-73";"E21B-57";"E21B-36"
"205";"E21C-0";"E21C-0";"E21C-0";"E21C-0";"E21C-0";"E21C-0";"E21C-0";"E21C-0";"E21C-0";"E21C-0";"E21C-0";"E21C-0";"E21C-0";"E21C-0";"E21C-0";"E21C-0";"E21C-0";"E21C-0";"E21C-0";"E21C-0";"E21C-0";"E21C-0";"E21C-0";"E21C-0";"E21C-0";"E21C-0";"E21C-0";"E21C-0";"E21C-0";"E21C-0";"E21C-0";"E21C-0";"E21C-0";"E21C-0";"E21C-0";"E21C-0";"E21C-0";"E21C-0";"E21C-0";"E21C-0";"E21C-0";"E21C-0";"E21C-0";"E21C-0";"E21C-0";"E21C-0";"E21C-0";"E21C-0";"E21C-0";"E21C-0";"E21C-0";"E21C-2";"E21C-0";"E21C-0";"E21C-0";"E21C-0";"E21C-6";"E21C-15";"E21C-6"
"206";"E21D-0";"E21D-0";"E21D-0";"E21D-0";"E21D-0";"E21D-0";"E21D-0";"E21D-0";"E21D-0";"E21D-0";"E21D-0";"E21D-0";"E21D-0";"E21D-0";"E21D-0";"E21D-0";"E21D-0";"E21D-0";"E21D-0";"E21D-0";"E21D-0";"E21D-0";"E21D-0";"E21D-0";"E21D-0";"E21D-0";"E21D-0";"E21D-0";"E21D-0";"E21D-0";"E21D-0";"E21D-0";"E21D-0";"E21D-0";"E21D-0";"E21D-0";"E21D-0";"E21D-0";"E21D-0";"E21D-0";"E21D-0";"E21D-0";"E21D-0";"E21D-0";"E21D-0";"E21D-0";"E21D-10";"E21D-0";"E21D-0";"E21D-0";"E21D-0";"E21D-5";"E21D-0";"E21D-0";"E21D-1";"E21D-5";"E21D-7";"E21D-24";"E21D-8"
"207";"E21F-0";"E21F-0";"E21F-0";"E21F-0";"E21F-0";"E21F-0";"E21F-0";"E21F-0";"E21F-0";"E21F-0";"E21F-0";"E21F-0";"E21F-0";"E21F-0";"E21F-0";"E21F-0";"E21F-0";"E21F-0";"E21F-0";"E21F-0";"E21F-0";"E21F-0";"E21F-0";"E21F-0";"E21F-0";"E21F-0";"E21F-0";"E21F-0";"E21F-0";"E21F-0";"E21F-0";"E21F-0";"E21F-0";"E21F-0";"E21F-0";"E21F-0";"E21F-0";"E21F-0";"E21F-0";"E21F-0";"E21F-0";"E21F-0";"E21F-0";"E21F-0";"E21F-0";"E21F-0";"E21F-0";"E21F-0";"E21F-0";"E21F-0";"E21F-42";"E21F-5";"E21F-5";"E21F-7";"E21F-2";"E21F-16";"E21F-18";"E21F-39";"E21F-18"
