"";"X1960";"X1961";"X1962";"X1963";"X1964";"X1965";"X1966";"X1967";"X1968";"X1969";"X1970";"X1971";"X1972";"X1973";"X1974";"X1975";"X1976";"X1977";"X1978";"X1979";"X1980";"X1981";"X1982";"X1983";"X1984";"X1985";"X1986";"X1987";"X1988";"X1989";"X1990";"X1991";"X1992";"X1993";"X1994";"X1995";"X1996";"X1997";"X1998";"X1999";"X2000";"X2001";"X2002";"X2003";"X2004";"X2005";"X2006";"X2007";"X2008";"X2009";"X2010";"X2011";"X2012";"X2013";"X2014";"X2015";"X2016";"X2017";"X2018"
"53";"C08L-0";"C08L-0";"C08L-0";"C08L-0";"C08L-0";"C08L-0";"C08L-0";"C08L-0";"C08L-0";"C08L-0";"C08L-0";"C08L-0";"C08L-0";"C08L-0";"C08L-0";"C08L-0";"C08L-0";"C08L-0";"C08L-0";"C08L-0";"C08L-0";"C08L-0";"C08L-0";"C08L-0";"C08L-0";"C08L-0";"C08L-0";"C08L-0";"C08L-0";"C08L-0";"C08L-0";"C08L-0";"C08L-0";"C08L-0";"C08L-0";"C08L-0";"C08L-0";"C08L-0";"C08L-0";"C08L-0";"C08L-0";"C08L-0";"C08L-0";"C08L-0";"C08L-0";"C08L-0";"C08L-0";"C08L-0";"C08L-0";"C08L-0";"C08L-0";"C08L-0";"C08L-0";"C08L-0";"C08L-0";"C08L-0";"C08L-4";"C08L-0";"C08L-0"
"54";"C12M-0";"C12M-0";"C12M-0";"C12M-0";"C12M-0";"C12M-0";"C12M-0";"C12M-0";"C12M-0";"C12M-0";"C12M-0";"C12M-0";"C12M-0";"C12M-0";"C12M-0";"C12M-0";"C12M-0";"C12M-0";"C12M-0";"C12M-0";"C12M-0";"C12M-0";"C12M-0";"C12M-0";"C12M-0";"C12M-0";"C12M-0";"C12M-0";"C12M-0";"C12M-0";"C12M-0";"C12M-0";"C12M-0";"C12M-0";"C12M-0";"C12M-0";"C12M-0";"C12M-0";"C12M-0";"C12M-0";"C12M-0";"C12M-0";"C12M-0";"C12M-0";"C12M-0";"C12M-0";"C12M-0";"C12M-0";"C12M-0";"C12M-0";"C12M-0";"C12M-0";"C12M-0";"C12M-0";"C12M-3";"C12M-0";"C12M-0";"C12M-0";"C12M-0"
"55";"C12N-0";"C12N-0";"C12N-0";"C12N-0";"C12N-0";"C12N-0";"C12N-0";"C12N-0";"C12N-0";"C12N-0";"C12N-0";"C12N-0";"C12N-0";"C12N-0";"C12N-0";"C12N-0";"C12N-0";"C12N-0";"C12N-0";"C12N-0";"C12N-0";"C12N-0";"C12N-0";"C12N-0";"C12N-0";"C12N-0";"C12N-0";"C12N-0";"C12N-0";"C12N-0";"C12N-0";"C12N-0";"C12N-0";"C12N-0";"C12N-0";"C12N-0";"C12N-0";"C12N-0";"C12N-0";"C12N-2";"C12N-0";"C12N-0";"C12N-0";"C12N-0";"C12N-0";"C12N-0";"C12N-0";"C12N-0";"C12N-0";"C12N-0";"C12N-0";"C12N-5";"C12N-0";"C12N-0";"C12N-3";"C12N-2";"C12N-4";"C12N-0";"C12N-0"
"56";"C12Q-0";"C12Q-0";"C12Q-0";"C12Q-0";"C12Q-0";"C12Q-0";"C12Q-0";"C12Q-0";"C12Q-0";"C12Q-0";"C12Q-0";"C12Q-0";"C12Q-0";"C12Q-0";"C12Q-0";"C12Q-0";"C12Q-0";"C12Q-0";"C12Q-0";"C12Q-0";"C12Q-0";"C12Q-0";"C12Q-0";"C12Q-0";"C12Q-0";"C12Q-0";"C12Q-0";"C12Q-0";"C12Q-0";"C12Q-0";"C12Q-0";"C12Q-0";"C12Q-0";"C12Q-0";"C12Q-0";"C12Q-0";"C12Q-0";"C12Q-0";"C12Q-0";"C12Q-0";"C12Q-0";"C12Q-2";"C12Q-0";"C12Q-5";"C12Q-0";"C12Q-0";"C12Q-0";"C12Q-0";"C12Q-4";"C12Q-0";"C12Q-0";"C12Q-5";"C12Q-0";"C12Q-3";"C12Q-8";"C12Q-2";"C12Q-5";"C12Q-0";"C12Q-1"
"57";"C21B-0";"C21B-0";"C21B-0";"C21B-0";"C21B-0";"C21B-0";"C21B-0";"C21B-0";"C21B-0";"C21B-0";"C21B-0";"C21B-0";"C21B-0";"C21B-0";"C21B-0";"C21B-0";"C21B-0";"C21B-0";"C21B-0";"C21B-0";"C21B-0";"C21B-0";"C21B-0";"C21B-0";"C21B-0";"C21B-0";"C21B-0";"C21B-0";"C21B-0";"C21B-0";"C21B-3";"C21B-0";"C21B-0";"C21B-2";"C21B-0";"C21B-0";"C21B-2";"C21B-0";"C21B-0";"C21B-0";"C21B-0";"C21B-0";"C21B-0";"C21B-0";"C21B-0";"C21B-0";"C21B-0";"C21B-0";"C21B-0";"C21B-0";"C21B-0";"C21B-0";"C21B-0";"C21B-0";"C21B-0";"C21B-0";"C21B-9";"C21B-0";"C21B-0"
"58";"C21C-0";"C21C-0";"C21C-0";"C21C-0";"C21C-0";"C21C-0";"C21C-0";"C21C-0";"C21C-0";"C21C-0";"C21C-0";"C21C-0";"C21C-0";"C21C-0";"C21C-0";"C21C-0";"C21C-0";"C21C-0";"C21C-0";"C21C-0";"C21C-0";"C21C-0";"C21C-0";"C21C-0";"C21C-0";"C21C-0";"C21C-0";"C21C-0";"C21C-0";"C21C-0";"C21C-0";"C21C-0";"C21C-0";"C21C-0";"C21C-3";"C21C-0";"C21C-0";"C21C-10";"C21C-0";"C21C-0";"C21C-0";"C21C-0";"C21C-3";"C21C-0";"C21C-0";"C21C-0";"C21C-0";"C21C-0";"C21C-0";"C21C-0";"C21C-3";"C21C-0";"C21C-0";"C21C-0";"C21C-0";"C21C-0";"C21C-0";"C21C-0";"C21C-0"
"59";"C25F-0";"C25F-0";"C25F-0";"C25F-0";"C25F-0";"C25F-0";"C25F-0";"C25F-0";"C25F-0";"C25F-0";"C25F-0";"C25F-0";"C25F-0";"C25F-0";"C25F-0";"C25F-0";"C25F-0";"C25F-0";"C25F-0";"C25F-0";"C25F-0";"C25F-0";"C25F-0";"C25F-0";"C25F-0";"C25F-0";"C25F-0";"C25F-0";"C25F-0";"C25F-0";"C25F-0";"C25F-0";"C25F-0";"C25F-0";"C25F-0";"C25F-0";"C25F-0";"C25F-0";"C25F-0";"C25F-0";"C25F-3";"C25F-0";"C25F-0";"C25F-0";"C25F-0";"C25F-0";"C25F-0";"C25F-0";"C25F-0";"C25F-0";"C25F-0";"C25F-0";"C25F-0";"C25F-0";"C25F-0";"C25F-0";"C25F-0";"C25F-0";"C25F-0"
"60";"D06B-0";"D06B-0";"D06B-0";"D06B-0";"D06B-0";"D06B-0";"D06B-0";"D06B-0";"D06B-0";"D06B-0";"D06B-0";"D06B-0";"D06B-0";"D06B-0";"D06B-0";"D06B-0";"D06B-0";"D06B-0";"D06B-0";"D06B-0";"D06B-0";"D06B-0";"D06B-0";"D06B-0";"D06B-0";"D06B-0";"D06B-0";"D06B-0";"D06B-0";"D06B-0";"D06B-0";"D06B-0";"D06B-0";"D06B-0";"D06B-0";"D06B-0";"D06B-0";"D06B-0";"D06B-0";"D06B-0";"D06B-0";"D06B-0";"D06B-0";"D06B-0";"D06B-0";"D06B-0";"D06B-0";"D06B-0";"D06B-0";"D06B-0";"D06B-3";"D06B-0";"D06B-0";"D06B-0";"D06B-0";"D06B-0";"D06B-0";"D06B-0";"D06B-0"
"61";"D06F-0";"D06F-0";"D06F-0";"D06F-0";"D06F-0";"D06F-0";"D06F-0";"D06F-0";"D06F-0";"D06F-0";"D06F-0";"D06F-0";"D06F-0";"D06F-0";"D06F-0";"D06F-0";"D06F-0";"D06F-0";"D06F-0";"D06F-0";"D06F-0";"D06F-0";"D06F-0";"D06F-0";"D06F-0";"D06F-0";"D06F-0";"D06F-0";"D06F-0";"D06F-0";"D06F-0";"D06F-2";"D06F-0";"D06F-0";"D06F-0";"D06F-0";"D06F-0";"D06F-0";"D06F-0";"D06F-0";"D06F-0";"D06F-0";"D06F-0";"D06F-0";"D06F-0";"D06F-0";"D06F-0";"D06F-0";"D06F-0";"D06F-0";"D06F-0";"D06F-0";"D06F-0";"D06F-0";"D06F-0";"D06F-0";"D06F-9";"D06F-0";"D06F-0"
"62";"D06H-0";"D06H-0";"D06H-0";"D06H-0";"D06H-0";"D06H-0";"D06H-0";"D06H-0";"D06H-0";"D06H-0";"D06H-0";"D06H-0";"D06H-0";"D06H-0";"D06H-0";"D06H-0";"D06H-0";"D06H-0";"D06H-0";"D06H-0";"D06H-0";"D06H-0";"D06H-0";"D06H-0";"D06H-0";"D06H-0";"D06H-0";"D06H-0";"D06H-0";"D06H-0";"D06H-0";"D06H-0";"D06H-0";"D06H-0";"D06H-0";"D06H-0";"D06H-0";"D06H-0";"D06H-0";"D06H-0";"D06H-0";"D06H-0";"D06H-0";"D06H-0";"D06H-0";"D06H-0";"D06H-0";"D06H-0";"D06H-0";"D06H-0";"D06H-0";"D06H-0";"D06H-0";"D06H-0";"D06H-0";"D06H-0";"D06H-0";"D06H-5";"D06H-0"
"63";"D06P-0";"D06P-0";"D06P-0";"D06P-0";"D06P-0";"D06P-0";"D06P-0";"D06P-0";"D06P-0";"D06P-0";"D06P-0";"D06P-0";"D06P-0";"D06P-0";"D06P-0";"D06P-0";"D06P-0";"D06P-0";"D06P-0";"D06P-0";"D06P-0";"D06P-0";"D06P-0";"D06P-0";"D06P-0";"D06P-0";"D06P-0";"D06P-0";"D06P-0";"D06P-0";"D06P-0";"D06P-0";"D06P-0";"D06P-0";"D06P-0";"D06P-0";"D06P-0";"D06P-0";"D06P-0";"D06P-0";"D06P-0";"D06P-0";"D06P-0";"D06P-0";"D06P-0";"D06P-0";"D06P-0";"D06P-0";"D06P-0";"D06P-0";"D06P-1";"D06P-0";"D06P-0";"D06P-0";"D06P-0";"D06P-0";"D06P-0";"D06P-0";"D06P-0"
"64";"E01D-0";"E01D-0";"E01D-0";"E01D-0";"E01D-0";"E01D-0";"E01D-0";"E01D-0";"E01D-0";"E01D-0";"E01D-0";"E01D-0";"E01D-0";"E01D-0";"E01D-0";"E01D-0";"E01D-0";"E01D-0";"E01D-0";"E01D-0";"E01D-0";"E01D-0";"E01D-0";"E01D-0";"E01D-0";"E01D-0";"E01D-0";"E01D-0";"E01D-0";"E01D-0";"E01D-0";"E01D-0";"E01D-0";"E01D-0";"E01D-0";"E01D-0";"E01D-0";"E01D-0";"E01D-0";"E01D-0";"E01D-0";"E01D-0";"E01D-0";"E01D-0";"E01D-0";"E01D-0";"E01D-0";"E01D-0";"E01D-0";"E01D-0";"E01D-0";"E01D-0";"E01D-0";"E01D-0";"E01D-0";"E01D-0";"E01D-0";"E01D-1";"E01D-0"
"65";"E02F-0";"E02F-0";"E02F-0";"E02F-0";"E02F-0";"E02F-0";"E02F-0";"E02F-0";"E02F-0";"E02F-0";"E02F-0";"E02F-0";"E02F-0";"E02F-0";"E02F-0";"E02F-0";"E02F-0";"E02F-0";"E02F-0";"E02F-0";"E02F-0";"E02F-0";"E02F-0";"E02F-0";"E02F-0";"E02F-0";"E02F-0";"E02F-0";"E02F-0";"E02F-0";"E02F-0";"E02F-0";"E02F-0";"E02F-0";"E02F-0";"E02F-0";"E02F-0";"E02F-0";"E02F-0";"E02F-0";"E02F-0";"E02F-0";"E02F-0";"E02F-0";"E02F-0";"E02F-0";"E02F-0";"E02F-0";"E02F-0";"E02F-0";"E02F-0";"E02F-0";"E02F-0";"E02F-0";"E02F-12";"E02F-0";"E02F-0";"E02F-0";"E02F-0"
"66";"E03F-0";"E03F-0";"E03F-0";"E03F-0";"E03F-0";"E03F-0";"E03F-0";"E03F-0";"E03F-0";"E03F-0";"E03F-0";"E03F-0";"E03F-0";"E03F-0";"E03F-0";"E03F-0";"E03F-0";"E03F-0";"E03F-0";"E03F-0";"E03F-0";"E03F-0";"E03F-0";"E03F-0";"E03F-0";"E03F-0";"E03F-0";"E03F-0";"E03F-0";"E03F-0";"E03F-0";"E03F-0";"E03F-0";"E03F-0";"E03F-0";"E03F-0";"E03F-0";"E03F-0";"E03F-0";"E03F-0";"E03F-0";"E03F-0";"E03F-0";"E03F-0";"E03F-0";"E03F-0";"E03F-0";"E03F-0";"E03F-0";"E03F-0";"E03F-0";"E03F-0";"E03F-0";"E03F-0";"E03F-0";"E03F-0";"E03F-4";"E03F-0";"E03F-0"
"67";"E05B-0";"E05B-0";"E05B-0";"E05B-0";"E05B-0";"E05B-0";"E05B-0";"E05B-0";"E05B-0";"E05B-0";"E05B-0";"E05B-0";"E05B-0";"E05B-0";"E05B-0";"E05B-0";"E05B-0";"E05B-0";"E05B-0";"E05B-0";"E05B-0";"E05B-0";"E05B-0";"E05B-0";"E05B-0";"E05B-0";"E05B-0";"E05B-0";"E05B-0";"E05B-0";"E05B-0";"E05B-0";"E05B-0";"E05B-0";"E05B-0";"E05B-0";"E05B-0";"E05B-0";"E05B-0";"E05B-0";"E05B-0";"E05B-0";"E05B-0";"E05B-0";"E05B-0";"E05B-0";"E05B-1";"E05B-0";"E05B-0";"E05B-0";"E05B-0";"E05B-0";"E05B-0";"E05B-0";"E05B-0";"E05B-0";"E05B-3";"E05B-0";"E05B-0"
"68";"E05F-0";"E05F-0";"E05F-0";"E05F-0";"E05F-0";"E05F-0";"E05F-0";"E05F-0";"E05F-0";"E05F-0";"E05F-0";"E05F-0";"E05F-0";"E05F-0";"E05F-0";"E05F-0";"E05F-0";"E05F-0";"E05F-0";"E05F-0";"E05F-0";"E05F-0";"E05F-0";"E05F-0";"E05F-0";"E05F-0";"E05F-0";"E05F-0";"E05F-0";"E05F-0";"E05F-0";"E05F-0";"E05F-0";"E05F-0";"E05F-0";"E05F-0";"E05F-0";"E05F-0";"E05F-0";"E05F-0";"E05F-0";"E05F-0";"E05F-0";"E05F-0";"E05F-0";"E05F-0";"E05F-0";"E05F-0";"E05F-0";"E05F-0";"E05F-1";"E05F-0";"E05F-0";"E05F-0";"E05F-0";"E05F-0";"E05F-1";"E05F-0";"E05F-0"
"69";"E21B-0";"E21B-0";"E21B-0";"E21B-0";"E21B-0";"E21B-0";"E21B-0";"E21B-0";"E21B-0";"E21B-0";"E21B-0";"E21B-0";"E21B-0";"E21B-0";"E21B-0";"E21B-0";"E21B-0";"E21B-0";"E21B-0";"E21B-0";"E21B-0";"E21B-0";"E21B-0";"E21B-0";"E21B-0";"E21B-0";"E21B-0";"E21B-0";"E21B-0";"E21B-0";"E21B-0";"E21B-0";"E21B-0";"E21B-0";"E21B-0";"E21B-0";"E21B-0";"E21B-0";"E21B-0";"E21B-0";"E21B-0";"E21B-0";"E21B-0";"E21B-0";"E21B-0";"E21B-0";"E21B-0";"E21B-0";"E21B-0";"E21B-0";"E21B-0";"E21B-0";"E21B-0";"E21B-0";"E21B-0";"E21B-0";"E21B-2";"E21B-0";"E21B-0"
"70";"E21D-0";"E21D-0";"E21D-0";"E21D-0";"E21D-0";"E21D-0";"E21D-0";"E21D-0";"E21D-0";"E21D-0";"E21D-0";"E21D-0";"E21D-0";"E21D-0";"E21D-0";"E21D-0";"E21D-0";"E21D-0";"E21D-0";"E21D-0";"E21D-0";"E21D-0";"E21D-0";"E21D-0";"E21D-0";"E21D-0";"E21D-0";"E21D-0";"E21D-0";"E21D-0";"E21D-0";"E21D-0";"E21D-0";"E21D-0";"E21D-0";"E21D-0";"E21D-0";"E21D-0";"E21D-0";"E21D-0";"E21D-0";"E21D-0";"E21D-0";"E21D-0";"E21D-0";"E21D-0";"E21D-0";"E21D-0";"E21D-0";"E21D-0";"E21D-0";"E21D-0";"E21D-0";"E21D-0";"E21D-0";"E21D-0";"E21D-0";"E21D-2";"E21D-0"
"71";"F01D-0";"F01D-0";"F01D-0";"F01D-0";"F01D-0";"F01D-0";"F01D-0";"F01D-0";"F01D-0";"F01D-0";"F01D-0";"F01D-0";"F01D-0";"F01D-0";"F01D-0";"F01D-0";"F01D-0";"F01D-0";"F01D-0";"F01D-0";"F01D-0";"F01D-0";"F01D-0";"F01D-0";"F01D-0";"F01D-0";"F01D-0";"F01D-0";"F01D-0";"F01D-0";"F01D-0";"F01D-0";"F01D-0";"F01D-0";"F01D-0";"F01D-0";"F01D-0";"F01D-0";"F01D-0";"F01D-1";"F01D-0";"F01D-0";"F01D-0";"F01D-0";"F01D-0";"F01D-0";"F01D-0";"F01D-0";"F01D-0";"F01D-0";"F01D-0";"F01D-0";"F01D-0";"F01D-0";"F01D-0";"F01D-0";"F01D-0";"F01D-0";"F01D-0"
"72";"F02D-0";"F02D-0";"F02D-0";"F02D-0";"F02D-0";"F02D-0";"F02D-0";"F02D-0";"F02D-0";"F02D-0";"F02D-0";"F02D-0";"F02D-0";"F02D-0";"F02D-0";"F02D-0";"F02D-0";"F02D-0";"F02D-0";"F02D-0";"F02D-0";"F02D-0";"F02D-0";"F02D-0";"F02D-0";"F02D-0";"F02D-0";"F02D-0";"F02D-0";"F02D-0";"F02D-0";"F02D-0";"F02D-0";"F02D-0";"F02D-0";"F02D-0";"F02D-0";"F02D-0";"F02D-0";"F02D-0";"F02D-0";"F02D-0";"F02D-3";"F02D-0";"F02D-0";"F02D-0";"F02D-0";"F02D-3";"F02D-0";"F02D-0";"F02D-0";"F02D-0";"F02D-0";"F02D-0";"F02D-0";"F02D-0";"F02D-0";"F02D-0";"F02D-0"
"73";"F03D-0";"F03D-0";"F03D-0";"F03D-0";"F03D-0";"F03D-0";"F03D-0";"F03D-0";"F03D-0";"F03D-0";"F03D-0";"F03D-0";"F03D-0";"F03D-0";"F03D-0";"F03D-0";"F03D-0";"F03D-0";"F03D-0";"F03D-0";"F03D-0";"F03D-0";"F03D-0";"F03D-0";"F03D-0";"F03D-0";"F03D-0";"F03D-0";"F03D-0";"F03D-0";"F03D-0";"F03D-0";"F03D-0";"F03D-0";"F03D-0";"F03D-0";"F03D-0";"F03D-0";"F03D-0";"F03D-0";"F03D-0";"F03D-0";"F03D-0";"F03D-0";"F03D-0";"F03D-0";"F03D-0";"F03D-0";"F03D-0";"F03D-0";"F03D-0";"F03D-2";"F03D-2";"F03D-0";"F03D-0";"F03D-0";"F03D-0";"F03D-4";"F03D-0"
"74";"F04D-0";"F04D-0";"F04D-0";"F04D-0";"F04D-0";"F04D-0";"F04D-0";"F04D-0";"F04D-0";"F04D-0";"F04D-0";"F04D-0";"F04D-0";"F04D-0";"F04D-0";"F04D-0";"F04D-0";"F04D-0";"F04D-0";"F04D-0";"F04D-0";"F04D-0";"F04D-0";"F04D-0";"F04D-0";"F04D-0";"F04D-0";"F04D-0";"F04D-0";"F04D-0";"F04D-0";"F04D-0";"F04D-0";"F04D-0";"F04D-0";"F04D-0";"F04D-0";"F04D-0";"F04D-0";"F04D-0";"F04D-0";"F04D-0";"F04D-0";"F04D-0";"F04D-0";"F04D-0";"F04D-0";"F04D-0";"F04D-2";"F04D-0";"F04D-0";"F04D-0";"F04D-0";"F04D-0";"F04D-0";"F04D-0";"F04D-0";"F04D-0";"F04D-0"
"75";"F15B-0";"F15B-0";"F15B-0";"F15B-0";"F15B-0";"F15B-0";"F15B-0";"F15B-0";"F15B-0";"F15B-0";"F15B-0";"F15B-0";"F15B-0";"F15B-0";"F15B-0";"F15B-0";"F15B-0";"F15B-0";"F15B-0";"F15B-0";"F15B-0";"F15B-0";"F15B-0";"F15B-0";"F15B-0";"F15B-0";"F15B-0";"F15B-0";"F15B-0";"F15B-0";"F15B-0";"F15B-0";"F15B-0";"F15B-0";"F15B-0";"F15B-0";"F15B-0";"F15B-0";"F15B-0";"F15B-1";"F15B-0";"F15B-0";"F15B-0";"F15B-0";"F15B-0";"F15B-0";"F15B-0";"F15B-0";"F15B-4";"F15B-0";"F15B-0";"F15B-0";"F15B-0";"F15B-0";"F15B-0";"F15B-0";"F15B-0";"F15B-0";"F15B-0"
"76";"F16H-0";"F16H-0";"F16H-0";"F16H-0";"F16H-0";"F16H-0";"F16H-0";"F16H-0";"F16H-0";"F16H-0";"F16H-0";"F16H-0";"F16H-0";"F16H-0";"F16H-0";"F16H-0";"F16H-0";"F16H-0";"F16H-0";"F16H-0";"F16H-0";"F16H-0";"F16H-0";"F16H-0";"F16H-0";"F16H-0";"F16H-0";"F16H-0";"F16H-0";"F16H-0";"F16H-0";"F16H-0";"F16H-0";"F16H-0";"F16H-0";"F16H-0";"F16H-0";"F16H-12";"F16H-0";"F16H-0";"F16H-0";"F16H-0";"F16H-10";"F16H-0";"F16H-0";"F16H-0";"F16H-0";"F16H-0";"F16H-0";"F16H-0";"F16H-0";"F16H-0";"F16H-0";"F16H-0";"F16H-0";"F16H-0";"F16H-0";"F16H-0";"F16H-0"
"77";"F16K-0";"F16K-0";"F16K-0";"F16K-0";"F16K-0";"F16K-0";"F16K-0";"F16K-0";"F16K-0";"F16K-0";"F16K-0";"F16K-0";"F16K-0";"F16K-0";"F16K-0";"F16K-0";"F16K-0";"F16K-0";"F16K-0";"F16K-0";"F16K-0";"F16K-0";"F16K-0";"F16K-0";"F16K-0";"F16K-0";"F16K-0";"F16K-0";"F16K-0";"F16K-0";"F16K-0";"F16K-0";"F16K-0";"F16K-0";"F16K-0";"F16K-0";"F16K-0";"F16K-0";"F16K-0";"F16K-0";"F16K-0";"F16K-0";"F16K-0";"F16K-0";"F16K-0";"F16K-0";"F16K-0";"F16K-0";"F16K-0";"F16K-0";"F16K-0";"F16K-0";"F16K-0";"F16K-0";"F16K-0";"F16K-0";"F16K-0";"F16K-0";"F16K-1"
"78";"F17D-0";"F17D-0";"F17D-0";"F17D-0";"F17D-0";"F17D-0";"F17D-0";"F17D-0";"F17D-0";"F17D-0";"F17D-0";"F17D-0";"F17D-0";"F17D-0";"F17D-0";"F17D-0";"F17D-0";"F17D-0";"F17D-0";"F17D-0";"F17D-0";"F17D-0";"F17D-0";"F17D-0";"F17D-0";"F17D-0";"F17D-0";"F17D-0";"F17D-0";"F17D-0";"F17D-0";"F17D-0";"F17D-0";"F17D-0";"F17D-0";"F17D-0";"F17D-0";"F17D-0";"F17D-0";"F17D-0";"F17D-0";"F17D-0";"F17D-0";"F17D-0";"F17D-0";"F17D-0";"F17D-0";"F17D-0";"F17D-0";"F17D-0";"F17D-0";"F17D-0";"F17D-0";"F17D-0";"F17D-3";"F17D-0";"F17D-0";"F17D-0";"F17D-0"
"79";"F22B-0";"F22B-0";"F22B-0";"F22B-0";"F22B-0";"F22B-0";"F22B-0";"F22B-0";"F22B-0";"F22B-0";"F22B-0";"F22B-0";"F22B-0";"F22B-0";"F22B-0";"F22B-0";"F22B-0";"F22B-0";"F22B-0";"F22B-0";"F22B-0";"F22B-0";"F22B-0";"F22B-0";"F22B-0";"F22B-0";"F22B-0";"F22B-0";"F22B-0";"F22B-0";"F22B-0";"F22B-0";"F22B-0";"F22B-0";"F22B-0";"F22B-0";"F22B-0";"F22B-0";"F22B-0";"F22B-0";"F22B-0";"F22B-0";"F22B-0";"F22B-0";"F22B-0";"F22B-0";"F22B-0";"F22B-0";"F22B-0";"F22B-0";"F22B-0";"F22B-0";"F22B-0";"F22B-0";"F22B-0";"F22B-0";"F22B-6";"F22B-0";"F22B-0"
"80";"F24C-0";"F24C-0";"F24C-0";"F24C-0";"F24C-0";"F24C-0";"F24C-0";"F24C-0";"F24C-0";"F24C-0";"F24C-0";"F24C-0";"F24C-0";"F24C-0";"F24C-0";"F24C-0";"F24C-0";"F24C-0";"F24C-0";"F24C-0";"F24C-0";"F24C-0";"F24C-0";"F24C-0";"F24C-0";"F24C-0";"F24C-0";"F24C-0";"F24C-0";"F24C-0";"F24C-0";"F24C-0";"F24C-0";"F24C-0";"F24C-0";"F24C-0";"F24C-0";"F24C-0";"F24C-2";"F24C-0";"F24C-0";"F24C-0";"F24C-0";"F24C-0";"F24C-0";"F24C-0";"F24C-0";"F24C-0";"F24C-0";"F24C-0";"F24C-0";"F24C-0";"F24C-0";"F24C-0";"F24C-0";"F24C-0";"F24C-0";"F24C-0";"F24C-0"
"81";"F24D-0";"F24D-0";"F24D-0";"F24D-0";"F24D-0";"F24D-0";"F24D-0";"F24D-0";"F24D-0";"F24D-0";"F24D-0";"F24D-0";"F24D-0";"F24D-0";"F24D-0";"F24D-0";"F24D-0";"F24D-0";"F24D-0";"F24D-0";"F24D-0";"F24D-0";"F24D-0";"F24D-0";"F24D-0";"F24D-0";"F24D-0";"F24D-0";"F24D-0";"F24D-0";"F24D-0";"F24D-0";"F24D-0";"F24D-0";"F24D-0";"F24D-0";"F24D-0";"F24D-0";"F24D-0";"F24D-0";"F24D-0";"F24D-0";"F24D-0";"F24D-0";"F24D-0";"F24D-0";"F24D-0";"F24D-0";"F24D-0";"F24D-2";"F24D-6";"F24D-10";"F24D-3";"F24D-0";"F24D-0";"F24D-0";"F24D-0";"F24D-2";"F24D-0"
"82";"F24F-0";"F24F-0";"F24F-0";"F24F-0";"F24F-0";"F24F-0";"F24F-0";"F24F-0";"F24F-0";"F24F-0";"F24F-0";"F24F-0";"F24F-0";"F24F-0";"F24F-0";"F24F-0";"F24F-0";"F24F-0";"F24F-0";"F24F-0";"F24F-0";"F24F-0";"F24F-0";"F24F-0";"F24F-0";"F24F-0";"F24F-0";"F24F-0";"F24F-0";"F24F-0";"F24F-0";"F24F-0";"F24F-0";"F24F-0";"F24F-0";"F24F-0";"F24F-0";"F24F-0";"F24F-0";"F24F-0";"F24F-0";"F24F-0";"F24F-15";"F24F-0";"F24F-0";"F24F-0";"F24F-0";"F24F-0";"F24F-0";"F24F-4";"F24F-0";"F24F-0";"F24F-4";"F24F-8";"F24F-0";"F24F-10";"F24F-7";"F24F-27";"F24F-5"
"83";"F24H-0";"F24H-0";"F24H-0";"F24H-0";"F24H-0";"F24H-0";"F24H-0";"F24H-0";"F24H-0";"F24H-0";"F24H-0";"F24H-0";"F24H-0";"F24H-0";"F24H-0";"F24H-0";"F24H-0";"F24H-0";"F24H-0";"F24H-0";"F24H-0";"F24H-0";"F24H-0";"F24H-0";"F24H-0";"F24H-0";"F24H-0";"F24H-0";"F24H-0";"F24H-0";"F24H-0";"F24H-0";"F24H-0";"F24H-0";"F24H-0";"F24H-0";"F24H-0";"F24H-0";"F24H-0";"F24H-0";"F24H-0";"F24H-0";"F24H-0";"F24H-0";"F24H-0";"F24H-0";"F24H-0";"F24H-0";"F24H-0";"F24H-0";"F24H-0";"F24H-0";"F24H-3";"F24H-0";"F24H-0";"F24H-0";"F24H-0";"F24H-0";"F24H-0"
"84";"F24J-0";"F24J-0";"F24J-0";"F24J-0";"F24J-0";"F24J-0";"F24J-0";"F24J-0";"F24J-0";"F24J-0";"F24J-0";"F24J-0";"F24J-0";"F24J-0";"F24J-0";"F24J-0";"F24J-0";"F24J-0";"F24J-0";"F24J-0";"F24J-0";"F24J-0";"F24J-0";"F24J-0";"F24J-0";"F24J-0";"F24J-0";"F24J-0";"F24J-0";"F24J-0";"F24J-0";"F24J-0";"F24J-0";"F24J-0";"F24J-0";"F24J-0";"F24J-0";"F24J-0";"F24J-0";"F24J-0";"F24J-0";"F24J-0";"F24J-0";"F24J-0";"F24J-0";"F24J-0";"F24J-0";"F24J-0";"F24J-0";"F24J-0";"F24J-0";"F24J-0";"F24J-0";"F24J-0";"F24J-0";"F24J-4";"F24J-0";"F24J-0";"F24J-0"
